sample, max_time_ms, sensor_time_ms, raw, smoothed, frequency
39,392,4956524,3008,3008.941162109375,718.982494457348
40,408,4956534,3007,3008.785888671875,718.7936483847128
41,415,4956544,3015,3009.282958984375,719.398193359375
42,427,4956554,3014,3009.660400390625,719.8572437183277
43,432,4956564,3001,3008.967529296875,719.0145626583615
44,442,4956574,3002,3008.41015625,718.3366765202703
45,452,4956584,3016,3009.017333984375,719.0751359269426
46,466,4956594,3016,3009.575927734375,719.7545067039696
47,471,4956604,3016,3010.08984375,720.3795396959459
48,484,4956614,3019,3010.802734375,721.2465688344595
49,492,4956624,3007,3010.49853515625,720.8765968116554
50,503,4956634,3016,3010.938720703125,721.4119576119087
51,511,4956644,3004,3010.383544921875,720.736743823902
52,521,4956654,3002,3009.712890625,719.9210831925676
53,531,4956664,3003,3009.17578125,719.2678420608108
54,543,4956674,3003,3008.681640625,718.6668602195946
55,552,4956684,3007,3008.547119140625,718.5032530088682
56,565,4956694,3003,3008.103271484375,717.9634382918074
57,574,4956704,3001,3007.534912109375,717.272190403294
58,588,4956714,3020,3008.5322265625,718.4851404138514
59,592,4956724,3007,3008.40966796875,718.3360826646959
60,601,4956734,3001,3007.81689453125,717.6151419974663
61,609,4956744,3005,3007.591552734375,717.3410776499155
62,618,4956754,3015,3008.184326171875,718.0620183171453
63,631,4956764,3015,3008.7294921875,718.7250580658783
64,662,4956774,3001,3008.111083984375,717.9729399809967
65,668,4956784,3002,3007.6220703125,717.3781936233108
66,673,4956794,3002,3007.17236328125,716.8312526393581
67,680,4956804,3003,3006.838623046875,716.4253523543074
68,684,4956814,3002,3006.451416015625,715.9544248838682
69,692,4956824,3016,3007.21533203125,716.8835119298986
70,715,4956834,3002,3006.798095703125,716.3760623416385
71,722,4956844,3004,3006.57421875,716.1037795608108
72,727,4956854,3001,3006.128173828125,715.5612924936655
73,732,4956864,3002,3005.7978515625,715.1595491976351
74,748,4956874,3016,3006.614013671875,716.1521787901182
75,754,4956884,3006,3006.56494140625,716.0924963048986
76,761,4956894,3014,3007.15966796875,716.8158123944256
77,797,4956904,3002,3006.746826171875,716.3137075063345
78,807,4956914,3006,3006.68701171875,716.2409601984797
79,812,4956924,3016,3007.43212890625,717.1471838048986
80,817,4956934,3001,3006.91748046875,716.5212600295608
81,828,4956944,3001,3006.444091796875,715.9455170502533
82,833,4956954,3000,3005.928466796875,715.3184055637669
83,837,4956964,3000,3005.4541015625,714.7414748733108
84,844,4956974,3006,3005.497802734375,714.7946249472128
85,853,4956984,3002,3005.218017578125,714.454345703125
86,861,4956994,3017,3006.16064453125,715.6007838893581
87,876,4957004,3004,3005.98779296875,715.3905590160473
88,885,4957014,3016,3006.788818359375,716.3647790857264
89,895,4957024,3005,3006.645751953125,716.1907794024494
90,904,4957034,3014,3007.234130859375,716.9063753695101
91,913,4957044,3002,3006.8154296875,716.397144214527
92,925,4957054,3019,3007.790283203125,717.5827768686655
93,930,4957064,3018,3008.60693359375,718.576000316723
94,937,4957074,3003,3008.158447265625,718.030543971706
95,958,4957084,3013,3008.545654296875,718.5014714421453
96,967,4957094,2998,3007.701904296875,717.4752890097128
97,978,4957104,3019,3008.605712890625,718.5745156777872
98,983,4957114,3007,3008.477294921875,718.4183316617399
99,996,4957124,3005,3008.19921875,718.0801309121622
100,1004,4957134,3005,3007.943359375,717.7689505912163
101,1012,4957144,3016,3008.587890625,718.5528399493244
102,1025,4957154,3002,3008.060791015625,717.9117728568413
103,1030,4957164,3004,3007.73583984375,717.5165619721283
104,1041,4957174,3018,3008.556884765625,718.5151301203547
105,1051,4957184,3015,3009.072265625,719.1419446790541
106,1062,4957194,3016,3009.62646484375,719.8159707559122
107,1072,4957204,3001,3008.936279296875,718.9765559016047
108,1082,4957214,3016,3009.50146484375,719.6639437288851
109,1092,4957224,3003,3008.9814453125,719.0314875422297
110,1102,4957234,3003,3008.5029296875,718.4495090793919
111,1112,4957244,3004,3008.142578125,718.0112436655405
112,1121,4957254,3017,3008.85107421875,718.8729281038851
113,1132,4957264,3018,3009.5830078125,719.7631176097973
114,1145,4957274,3004,3009.136474609375,719.2200366870777
115,1153,4957284,3007,3008.965576171875,719.0121872360642
116,1165,4957294,3018,3009.688232421875,719.8910934860642
117,1173,4957304,3015,3010.11328125,720.4080447635135
118,1188,4957314,3003,3009.544189453125,719.7159060916385
119,1190,4957324,2989,3007.900634765625,717.7169882284628
120,1200,4957334,3006,3007.74853515625,717.5320022170608
121,1212,4957344,3016,3008.40869140625,718.3348949535473
122,1223,4957354,3018,3009.176025390625,719.268138988598
123,1232,4957364,3008,3009.08203125,719.1538217905405
124,1261,4957374,3016,3009.635498046875,719.8269570840372
125,1268,4957384,3003,3009.104736328125,719.1814360747467
126,1273,4957394,3001,3008.456298828125,718.392795872044
127,1277,4957404,3002,3007.939697265625,717.7644966744087
128,1287,4957414,3016,3008.58447265625,718.5486829603041
129,1293,4957424,2988,3006.937744140625,716.5459050358953
130,1305,4957434,3004,3006.70263671875,716.2599635768581
131,1312,4957444,3001,3006.246337890625,715.705005542652
132,1326,4957454,3018,3007.1865234375,716.8484744510135
133,1332,4957464,3016,3007.8916015625,717.7060019003378
134,1343,4957474,3005,3007.66015625,717.4245143581081
135,1352,4957484,3016,3008.327392578125,718.2360180004223
136,1365,4957494,3002,3007.8212890625,717.6204866976351
137,1375,4957505,3004,3007.515625,717.2487331081081
138,1386,4957515,3003,3007.154296875,716.8092799831081
139,1396,4957525,3001,3006.661865234375,716.210376636402
140,1407,4957535,3006,3006.60888671875,716.1459433065878
141,1418,4957545,3016,3007.360107421875,717.0595901076858
142,1427,4957555,3003,3007.01123046875,716.635280299831
143,1432,4957565,3018,3007.890380859375,717.704517261402
144,1442,4957575,3006,3007.7392578125,717.5207189611486
145,1452,4957585,3001,3007.2001953125,716.8651024070946
146,1464,4957595,3006,3007.104248046875,716.7484097867399
147,1469,4957605,3019,3008.055908203125,717.905834301098
148,1479,4957615,3003,3007.6513671875,717.4138249577703
149,1492,4957625,3002,3007.19921875,716.8639146959459
150,1509,4957635,3018,3008.063232421875,717.9147421347128
151,1515,4957645,2985,3006.21826171875,715.6708588471283
152,1525,4957655,3002,3005.880859375,715.2605046452703
153,1534,4957665,3014,3006.5302734375,716.0503325591217
154,1555,4957675,3002,3006.167724609375,715.6093947951858
155,1558,4957685,3007,3006.234375,715.690456081081
156,1565,4957695,3003,3005.9755859375,715.3757126266892
157,1569,4957705,3015,3006.697509765625,716.2537280933277
158,1580,4957715,3002,3006.32177734375,715.7967562288851
159,1595,4957725,3016,3007.095947265625,716.7383142419764
160,1604,4957735,3015,3007.728271484375,717.5073572107264
161,1613,4957745,3008,3007.75,717.5337837837837
162,1623,4957755,3002,3007.2900390625,716.9743718327703
163,1639,4957765,3007,3007.266845703125,716.9461636929899
164,1644,4957775,3004,3007.005615234375,716.6284509607264
165,1652,4957785,3004,3006.76513671875,716.3359770903717
166,1663,4957795,3017,3007.583984375,717.3318728885135
167,1674,4957805,3005,3007.377197265625,717.0803750527872
168,1683,4957815,3018,3008.22705078125,718.1139806798986
169,1696,4957825,3003,3007.808837890625,717.6053433804899
170,1703,4957835,3005,3007.584228515625,717.3321698163006
171,1718,4957845,3014,3008.097412109375,717.9563120249155
172,1724,4957855,3002,3007.609619140625,717.3630503061655
173,1733,4957865,3016,3008.28076171875,718.1793047930744
174,1743,4957875,3006,3008.098388671875,717.9574997360642
175,1753,4957885,3004,3007.7705078125,717.5587257179054
176,1764,4957895,3006,3007.62890625,717.3865076013514
177,1773,4957905,3002,3007.178466796875,716.8386758340372
178,1784,4957915,3002,3006.76416015625,716.334789379223
179,1794,4957925,3004,3006.54296875,716.0657728040541
180,1802,4957935,3004,3006.339599609375,715.818431957348
181,1817,4957945,3004,3006.15234375,715.5906883445946
182,1824,4957955,3005,3006.06005859375,715.4784496410473
183,1835,4957965,3017,3006.935302734375,716.5429357580236
184,1861,4957975,3003,3006.620361328125,716.1598989125845
185,1870,4957985,3001,3006.170654296875,715.6129579286318
186,1875,4957995,3002,3005.8369140625,715.207057643581
187,1881,4958005,3015,3006.570068359375,716.0987317884291
188,1886,4958015,2999,3005.96435546875,715.3620539484797
189,1924,4958025,3017,3006.84716796875,716.4357448268581
190,1926,4958035,3006,3006.779296875,716.353198902027
191,1928,4958045,3002,3006.39697265625,715.888209987331
192,1930,4958055,3016,3007.165283203125,716.8226417335304
193,1935,4958065,3002,3006.751953125,716.3199429898649
194,1941,4958075,3004,3006.53173828125,716.0521141258446
195,1953,4958085,3007,3006.569091796875,716.0975440772804
196,1965,4958095,3019,3007.5634765625,717.3069309543919
197,1975,4958105,3001,3007.038330078125,716.668239284206
198,1983,4958115,3016,3007.75537109375,717.5403161951014
199,1993,4958125,3000,3007.135009765625,716.7858226879223
200,2005,4958135,3015,3007.76416015625,717.5510055954392
201,2017,4958145,3004,3007.463134765625,717.1848936338682
202,2023,4958155,3017,3008.22607421875,718.11279296875
203,2033,4958165,3000,3007.568115234375,717.312572582348
204,2041,4958175,3006,3007.442626953125,717.1599516997467
205,2080,4958185,3002,3007.00732421875,716.6305294552365
206,2087,4958195,3007,3007.0068359375,716.6299355996622
207,2092,4958205,2985,3005.246337890625,714.4887893264358
208,2101,4958215,3017,3006.1865234375,715.6322582347973
209,2111,4958225,2986,3004.571533203125,713.6680809227196
210,2117,4958235,2988,3003.245849609375,712.0557630384291
211,2121,4958245,2985,3001.7861328125,710.2804317989865
212,2126,4958255,3004,3001.963134765625,710.4957044446791
213,2135,4958265,3003,3002.046142578125,710.5966598923142
214,2161,4958275,3004,3002.202392578125,710.786693676098
215,2168,4958285,2990,3001.226318359375,709.5995763830236
216,2175,4958295,3003,3001.3681640625,709.7720914273649
217,2185,4958305,3003,3001.498779296875,709.9309477934967
218,2191,4958315,3003,3001.618896484375,710.0770362647804
219,2196,4958325,2987,3000.449462890625,708.6547521642736
220,2210,4958335,3004,3000.7333984375,709.0000791807432
221,2255,4958345,2989,2999.794677734375,707.8583918391047
222,2257,4958355,3003,3000.051025390625,708.170166015625
223,2258,4958365,3004,3000.366943359375,708.5543905722128
224,2260,4958375,3015,3001.53759765625,709.9781593116554
225,2262,4958385,3015,3002.614501953125,711.2879077808277
226,2264,4958395,3001,3002.4853515625,711.130832981419
227,2269,4958405,3003,3002.526611328125,711.1810137774494
228,2280,4958415,3003,3002.564453125,711.2270375844595
229,2295,4958425,3004,3002.67919921875,711.3665936444256
230,2309,4958435,3003,3002.704833984375,711.3977710620777
231,2314,4958445,3005,3002.888427734375,711.6210607580236
232,2325,4958455,3016,3003.937255859375,712.8966625316723
233,2332,4958465,3017,3004.982177734375,714.1675134607264
234,2345,4958475,3023,3006.423583984375,715.9205751161318
235,2353,4958485,3016,3007.189697265625,716.8523345122467
236,2359,4958495,3016,3007.89453125,717.7095650337837
237,2377,4958505,3008,3007.903076171875,717.7199575063345
238,2384,4958515,3017,3008.630859375,718.6050992398649
239,2392,4958525,3006,3008.42041015625,718.349147487331
240,2403,4958535,3005,3008.146728515625,718.0162914379223
241,2415,4958545,3006,3007.97509765625,717.8075512035473
242,2430,4958555,3005,3007.737060546875,717.5180466110642
243,2437,4958565,3003,3007.358154296875,717.0572146853885
244,2459,4958575,3001,3006.849609375,716.4387141047297
245,2468,4958585,3001,3006.381591796875,715.8695035367399
246,2473,4958595,3003,3006.111083984375,715.5405075485642
247,2480,4958605,3003,3005.8623046875,715.2379381334459
248,2488,4958615,3002,3005.55322265625,714.8620275548986
249,2496,4958625,2990,3004.30908203125,713.3488835515203
250,2507,4958635,3004,3004.284423828125,713.3188938450169
251,2518,4958645,3017,3005.3017578125,714.5561919341217
252,2530,4958655,3003,3005.11767578125,714.3323083826014
253,2535,4958665,3001,3004.788330078125,713.9317527977196
254,2549,4958675,3007,3004.96533203125,714.1470254434122
255,2558,4958685,3003,3004.80810546875,713.9558039484797
256,2567,4958695,3004,3004.743408203125,713.8771180848818
257,2575,4958705,3008,3005.00390625,714.1939400337837
258,2585,4958715,3013,3005.6435546875,714.9718908361486
259,2595,4958725,3004,3005.511962890625,714.8118467588682
260,2607,4958735,3003,3005.31103515625,714.5674751900337
261,2618,4958745,3016,3006.166259765625,715.6076132284628
262,2663,4958755,3001,3005.7529296875,715.1049144847973
263,2665,4958765,3006,3005.772705078125,715.1289656355574
264,2667,4958775,3017,3006.6708984375,716.221362964527
265,2668,4958785,3017,3007.497314453125,717.2264635240709
266,2670,4958795,3004,3007.217529296875,716.8861842799831
267,2675,4958805,3015,3007.840087890625,717.6433501372467
268,2679,4958815,3016,3008.492919921875,718.4373350401182
269,2695,4958825,3018,3009.25341796875,719.3622650971283
270,2708,4958835,3016,3009.793212890625,720.018772434544
271,2721,4958845,3003,3009.249755859375,719.3578111803209
272,2727,4958855,3003,3008.749755859375,718.7497030722128
273,2738,4958865,3014,3009.169677734375,719.2604188661318
274,2759,4958875,3017,3009.796142578125,720.0223355679899
275,2766,4958885,3003,3009.25244140625,719.3610773859797
276,2775,4958895,3003,3008.752197265625,718.7526723500845
277,2778,4958905,3007,3008.612060546875,718.5822358002533
278,2785,4958915,3015,3009.123046875,719.2037056587837
279,2801,4958925,3002,3008.55322265625,718.5106762035473
280,2805,4958935,3019,3009.388916015625,719.5270600190033
281,2819,4958945,3018,3010.077880859375,720.364990234375
282,2825,4958955,3007,3009.83154296875,720.0653900971283
283,2839,4958965,3016,3010.324951171875,720.6654811549831
284,2845,4958975,3004,3009.81884765625,720.0499498521959
285,2851,4958985,3003,3009.2734375,719.3866131756756
286,2859,4958995,3016,3009.8115234375,720.041042018581
287,2876,4959005,3003,3009.2666015625,719.3782991976351
288,2885,4959015,3007,3009.085205078125,719.1576818517736
289,2900,4959025,3018,3009.79833984375,720.0250079180744
290,2906,4959035,3005,3009.41455078125,719.5582374366554
291,2915,4959045,3015,3009.861328125,720.1016152871622
292,2926,4959055,3003,3009.3125,719.4341216216217
293,2940,4959065,3007,3009.12744140625,719.2090503589527
294,2946,4959075,3005,3008.79736328125,718.8076039907095
295,2957,4959085,3008,3008.733642578125,718.7301058382601
296,2969,4959095,3016,3009.31494140625,719.4370908994932
297,2979,4959105,3001,3008.649658203125,718.6279626794764
298,2986,4959115,3003,3008.19775390625,718.0783493454392
299,2995,4959125,3018,3008.98193359375,719.0320813978041
300,3009,4959135,3017,3009.623291015625,719.8121106946791
301,3017,4959145,3003,3009.093505859375,719.1677773965372
302,3029,4959155,3014,3009.486083984375,719.645237278294
303,3038,4959165,3002,3008.88720703125,718.9168734163851
304,3067,4959175,3017,3009.5361328125,719.7061074746622
305,3075,4959185,2988,3007.813232421875,717.6106880806587
306,3083,4959195,3004,3007.508056640625,717.239528346706
307,3090,4959205,2989,3006.02734375,715.4386613175676
308,3102,4959215,3018,3006.985107421875,716.6035090266047
309,3108,4959225,2999,3006.34619140625,715.8264490076014
310,3117,4959235,3001,3005.91845703125,715.3062315244932
311,3133,4959245,3020,3007.044921875,716.6762563344595
312,3149,4959255,2990,3005.681396484375,715.0179146431587
313,3190,4959265,3004,3005.546875,714.8543074324324
314,3192,4959275,3000,3005.10302734375,714.3144927153717
315,3194,4959285,2992,3004.0546875,713.0394847972973
316,3195,4959295,2991,3003.01025390625,711.7692277238176
317,3197,4959305,3000,3002.76953125,711.4764569256756
318,3199,4959315,3019,3004.06787109375,713.0555188978041
319,3200,4959325,3016,3005.0224609375,714.2165065456081
320,3205,4959335,3007,3005.1806640625,714.4089157516892
321,3219,4959345,3018,3006.206298828125,715.6563093855574
322,3229,4959355,3004,3006.02978515625,715.4416305954392
323,3236,4959365,3004,3005.867431640625,715.2441736169764
324,3251,4959375,3006,3005.8779296875,715.2569415118244
325,3258,4959385,3016,3006.687744140625,716.2418509818413
326,3267,4959395,3007,3006.712646484375,716.2721376161318
327,3276,4959405,3016,3007.45556640625,717.1756888724663
328,3283,4959415,3008,3007.4990234375,717.228542018581
329,3300,4959425,3002,3007.05908203125,716.6934781461149
330,3308,4959435,3017,3007.854248046875,717.660571948902
331,3313,4959445,3016,3008.505859375,718.4530722128378
332,3325,4959455,3016,3009.10546875,719.1823268581081
333,3375,4959465,3017,3009.737060546875,719.9504790434967
334,3383,4959475,3016,3010.238037109375,720.5597748627533
335,3397,4959485,3003,3009.658935546875,719.8554621516047
336,3402,4959495,3004,3009.206298828125,719.304958034206
337,3411,4959506,3015,3009.669677734375,719.8685269742399
338,3426,4959516,3002,3009.05615234375,719.1223474451014
339,3437,4959526,3001,3008.41162109375,718.3384580869932
340,3447,4959536,3006,3008.21875,718.1038851351351
341,3455,4959546,2986,3006.441162109375,715.9419539168074
342,3469,4959556,3003,3006.165771484375,715.6070193728885
343,3479,4959566,3017,3007.032470703125,716.6611130173142
344,3484,4959576,3000,3006.469970703125,715.9769913956926
345,3490,4959586,2989,3005.072265625,714.2770798141892
346,3497,4959596,3002,3004.826416015625,713.9780735325169
347,3502,4959606,2987,3003.400390625,712.2437183277027
348,3532,4959616,2987,3002.08837890625,710.6480283994932
349,3556,4959626,3003,3002.161376953125,710.7368098078547
350,3558,4959636,3002,3002.1484375,710.7210726351351
351,3560,4959646,3004,3002.296630859375,710.9013078019426
352,3562,4959656,2990,3001.31298828125,709.7049857474663
353,3564,4959666,3002,3001.367919921875,709.7717944995777
354,3565,4959676,3014,3002.37841796875,711.0007786106419
355,3567,4959686,3021,3003.8681640625,712.8126319679054
356,3569,4959696,2985,3002.358642578125,710.9767274598818
357,3580,4959706,3003,3002.409912109375,711.0390822951858
358,3586,4959716,3007,3002.777099609375,711.4856616870777
359,3595,4959726,3016,3003.8349609375,712.7722497888514
360,3609,4959736,3003,3003.76806640625,712.690891575169
361,3616,4959746,2985,3002.2666015625,710.8647856841217
362,3628,4959756,3002,3002.245361328125,710.8389529666385
363,3638,4959766,3004,3002.3857421875,711.0096864442568
364,3659,4959776,3019,3003.71484375,712.6261613175676
365,3665,4959786,3003,3003.65771484375,712.5566802153717
366,3676,4959796,3018,3004.80517578125,713.9522408150337
367,3688,4959806,3018,3005.86083984375,715.236156566723
368,3696,4959816,3000,3005.39208984375,714.6660552153717
369,3702,4959826,3002,3005.12060546875,714.3358715160473
370,3710,4959836,3001,3004.791015625,713.9350190033783
371,3716,4959846,3001,3004.48779296875,713.566234691723
372,3729,4959856,3004,3004.44873046875,713.518726245777
373,3745,4959866,3020,3005.69287109375,715.0318702491554
374,3758,4959876,3003,3005.4775390625,714.7699799408783
375,3765,4959886,3016,3006.3193359375,715.7937869510135
376,3769,4959896,3017,3007.173828125,716.833034206081
377,3775,4959906,3020,3008.199951171875,718.0810216955236
378,3787,4959916,3016,3008.823974609375,718.8399691195101
379,3799,4959926,3014,3009.238037109375,719.3435586465372
380,3806,4959936,3006,3008.97900390625,719.0285182643581
381,3812,4959946,3001,3008.340576171875,718.2520521009291
382,3826,4959956,3007,3008.2333984375,718.1217008023649
383,3866,4959966,3017,3008.934814453125,718.9747743348818
384,3868,4959976,3007,3008.780029296875,718.7865221178209
385,3870,4959986,3015,3009.277587890625,719.3916609480574
386,3872,4959996,3003,3008.775390625,718.7808804898649
387,3875,4960006,3003,3008.3134765625,718.2190931165541
388,3887,4960016,3007,3008.20849609375,718.0914141680744
389,3896,4960026,3003,3007.791748046875,717.5845584353885
390,3905,4960036,3002,3007.328369140625,717.0209894953547
391,3916,4960046,3006,3007.22216796875,716.8918259079392
392,3926,4960056,3002,3006.804443359375,716.3837824641047
393,3934,4960066,3015,3007.460205078125,717.1813305004223
394,3958,4960076,3015,3008.0634765625,717.9150390625
395,3973,4960086,3017,3008.7783203125,718.7844436233108
396,3979,4960096,3003,3008.316162109375,718.2223593222128
397,3988,4960106,3006,3008.130859375,717.9969911317568
398,4000,4960116,2987,3006.4404296875,715.9410631334459
399,4024,4960126,2988,3004.965087890625,714.146728515625
400,4031,4960136,3003,3004.807861328125,713.9555070206926
401,4036,4960146,2999,3004.34326171875,713.390453441723
402,4044,4960156,3020,3005.595703125,714.9136929898649
403,4058,4960166,3000,3005.14794921875,714.3691274282095
404,4069,4960176,2988,3003.776123046875,712.7006901921453
405,4087,4960186,2999,3003.39404296875,712.2359982052365
406,4093,4960196,3002,3003.282470703125,712.1003022065033
407,4099,4960206,3002,3003.179931640625,711.9755925358953
408,4104,4960216,3004,3003.24560546875,712.0554661106419
409,4109,4960226,3003,3003.22607421875,712.031711887669
410,4120,4960236,3016,3004.248046875,713.2746516047297
411,4131,4960246,3004,3004.228271484375,713.2506004539696
412,4137,4960256,3000,3003.89013671875,712.83935546875
413,4143,4960266,3001,3003.658935546875,712.5581648543074
414,4147,4960276,3004,3003.686279296875,712.5914207664696
415,4157,4960286,3001,3003.471435546875,712.3301243137669
416,4169,4960296,3018,3004.6337890625,713.7437975084459
417,4202,4960306,3019,3005.782958984375,715.1414366026182
418,4204,4960316,3005,3005.72021484375,715.0651261613176
419,4205,4960326,3015,3006.462646484375,715.9680835620777
420,4208,4960336,3007,3006.505615234375,716.0203428526182
421,4215,4960346,3002,3006.145263671875,715.5820774387669
422,4235,4960356,3003,3005.8935546875,715.2759448902027
423,4238,4960366,3005,3005.822021484375,715.1889450485642
424,4260,4960376,3007,3005.916259765625,715.3035591744087
425,4266,4960386,3002,3005.60302734375,714.9226008234797
426,4273,4960396,2999,3005.07470703125,714.2800490920608
427,4276,4960406,3016,3005.94873046875,715.3430505701014
428,4288,4960416,3005,3005.872802734375,715.250706028294
429,4295,4960426,3003,3005.64306640625,714.9712969805744
430,4304,4960436,3016,3006.4716796875,715.9790698902027
431,4318,4960446,3019,3007.473876953125,717.1979584565033
432,4327,4960456,3003,3007.115966796875,716.7626623205236
433,4336,4960466,3016,3007.82666015625,717.6270191089527
434,4345,4960476,3016,3008.48046875,718.422191722973
435,4358,4960486,3004,3008.1220703125,717.986301731419
436,4368,4960496,3018,3008.912353515625,718.9474569784628
437,4377,4960506,3017,3009.559326171875,719.7343156144426
438,4387,4960516,3017,3010.154541015625,720.458225559544
439,4410,4960526,3018,3010.7822265625,721.2216269003378
440,4418,4960536,3000,3009.919677734375,720.172581028294
441,4423,4960546,3003,3009.3662109375,719.4994457347973
442,4428,4960556,3004,3008.93701171875,718.9774466849663
443,4436,4960566,3001,3008.302001953125,718.2051375105574
444,4447,4960576,3003,3007.8779296875,717.6893739442568
445,4460,4960586,3005,3007.647705078125,717.4093710409628
446,4466,4960596,3003,3007.27587890625,716.9571500211149
447,4477,4960606,3006,3007.173828125,716.833034206081
448,4485,4960616,3001,3006.679931640625,716.232349292652
449,4496,4960626,3002,3006.305419921875,715.7768620671453
450,4508,4960636,3019,3007.321044921875,717.0120816617399
451,4519,4960646,3004,3007.055419921875,716.6890242293074
452,4528,4960656,2988,3005.531005859375,714.8350071262669
453,4541,4960666,3007,3005.6484375,714.9778293918919
454,4578,4960676,3004,3005.5166015625,714.8174883868244
455,4587,4960686,3001,3005.1552734375,714.3780352618244
456,4630,4960696,3006,3005.222900390625,714.4602842588682
457,4819,4960706,2988,3003.844970703125,712.784423828125
458,4822,4960716,3001,3003.617431640625,712.5076871304899
459,4825,4960726,3001,3003.407958984375,712.2529230891047
460,4828,4960736,3015,3004.335205078125,713.3806548247467
461,4830,4960746,3003,3004.228271484375,713.2506004539696
462,4833,4960756,3003,3004.130126953125,713.1312354835304
463,4835,4960766,2989,3002.919677734375,711.6590675147804
464,4837,4960776,3002,3002.84619140625,711.5696922508446
465,4840,4960786,3002,3002.778564453125,711.4874432538006
466,4842,4960796,3004,3002.876220703125,711.6062143686655
467,4844,4960806,3007,3003.2060546875,712.0073638091217
468,4847,4960816,3003,3003.189453125,711.9871727195946
469,4849,4960826,3002,3003.09423828125,711.8713708826014
470,4852,4960836,3007,3003.40673828125,712.251438450169
471,4854,4960846,3016,3004.414306640625,713.4768594277872
472,4856,4960856,3001,3004.14111328125,713.1445972339527
473,4858,4960866,3016,3005.08984375,714.2984586148649
474,4860,4960876,3016,3005.962646484375,715.3599754539696
475,4862,4960886,3006,3005.965576171875,715.3635385874155
476,4864,4960896,3015,3006.688232421875,716.2424448374155
477,4867,4960906,3007,3006.713134765625,716.272731471706
478,4869,4960916,3003,3006.416015625,715.9113703547297
479,4872,4960926,3006,3006.3828125,715.8709881756756
480,4874,4960936,3002,3006.0322265625,715.4445998733108
481,4876,4960946,3007,3006.109619140625,715.5387259818413
482,4879,4960956,3016,3006.90087890625,716.5010689400337
483,4881,4960966,3002,3006.5087890625,716.0242029138514
484,4885,4960976,3003,3006.22802734375,715.6827359586149
485,4887,4960986,3002,3005.889892578125,715.2714909733953
486,4890,4960996,2987,3004.378662109375,713.4335079708615
487,4892,4961006,3002,3004.1884765625,713.2022012246622
488,4895,4961016,3004,3004.17333984375,713.1837917018581
489,4910,4961026,3006,3004.319580078125,713.3616514463682
490,4914,4961036,3007,3004.533935546875,713.6223540434967
491,4946,4961046,3019,3005.691162109375,715.0297917546453
492,4948,4961056,3003,3005.475830078125,714.7679014463682
493,4950,4961066,3003,3005.27783203125,714.5270930109797
494,4951,4961076,3005,3005.255615234375,714.500072582348
495,4962,4961086,3006,3005.315185546875,714.5725229624155
496,4974,4961096,3014,3006.010009765625,715.4175794446791
497,4976,4961106,3002,3005.689208984375,715.027416332348
498,4996,4961116,3016,3006.51416015625,716.030735325169
499,4999,4961126,3000,3005.992919921875,715.3967944995777
500,5004,4961136,3004,3005.83349609375,715.2029006545608
501,5015,4961146,3016,3006.646728515625,716.191967113598
502,5036,4961156,3005,3006.514892578125,716.0316261085304
503,5039,4961166,2986,3004.873779296875,714.0356775232264
504,5050,4961176,3004,3004.803955078125,713.950756176098
505,5055,4961186,3007,3004.979736328125,714.1645441828547
