sample, max_time_ms, sensor_time_ms, raw, smoothed, frequency
179,1286,4948270,3001,3007.1279296875,716.7772117820946
180,1295,4948280,3007,3007.11767578125,716.7647408150337
181,1307,4948290,3015,3007.748291015625,717.5317052892736
182,1321,4948300,3003,3007.368408203125,717.0696856524494
183,1328,4948310,3015,3007.97900390625,717.8123020481419
184,1339,4948320,3003,3007.58056640625,717.3277158994932
185,1346,4948330,3004,3007.294189453125,716.979419605152
186,1357,4948340,3002,3006.87060546875,716.4642498944256
187,1365,4948350,2999,3006.240966796875,715.6984731313345
188,1375,4948360,3015,3006.941650390625,716.5506558804899
189,1385,4948370,3018,3007.826416015625,717.6267221811655
190,1406,4948380,3001,3007.2802734375,716.9624947212837
191,1412,4948390,3001,3006.77783203125,716.3514173353041
192,1417,4948400,3001,3006.315673828125,715.789333034206
193,1424,4948410,3000,3005.810546875,715.1749894425676
194,1438,4948420,3002,3005.505615234375,714.804126636402
195,1445,4948430,3003,3005.30517578125,714.5603489231419
196,1454,4948440,3015,3006.080810546875,715.503688502956
197,1464,4948450,3003,3005.834228515625,715.2037914379223
198,1474,4948460,3015,3006.5673828125,716.0954655827703
199,1485,4948470,3005,3006.44189453125,715.942844700169
200,1495,4948480,3015,3007.12646484375,716.7754302153717
201,1505,4948490,3018,3007.996337890625,717.8333839210304
202,1514,4948500,3017,3008.716552734375,718.7093208931587
203,1525,4948510,3001,3008.09912109375,717.9583905194256
204,1534,4948520,3015,3008.651123046875,718.6297442461994
205,1545,4948530,3001,3008.0390625,717.8853462837837
206,1590,4948540,3003,3007.635986328125,717.3951185071791
207,1592,4948550,3008,3007.6650390625,717.4304529138514
208,1593,4948560,3016,3008.331787109375,718.2413627005913
209,1595,4948570,3005,3008.065185546875,717.9171175570101
210,1599,4948580,3018,3008.85986328125,718.883617504223
211,1604,4948590,3017,3009.510986328125,719.6755239125845
212,1614,4948600,3002,3008.91015625,718.9447846283783
213,2058,4948620,2984,3006.77685546875,716.3502296241554
214,2068,4948630,2991,3005.5146484375,714.815112964527
215,2075,4948640,3017,3006.43359375,715.9327491554054
216,2081,4948650,2998,3005.7587890625,715.1120407516892
217,2087,4948660,3001,3005.378173828125,714.6491303315033
218,2093,4948670,3000,3004.947998046875,714.1259435705236
219,2098,4948680,3001,3004.632080078125,713.7417190139358
220,2103,4948690,3018,3005.701416015625,715.042262721706
221,2108,4948700,3003,3005.4853515625,714.7794816300676
222,2112,4948710,2987,3004.006591796875,712.9809900232264
223,2117,4948720,3016,3004.966064453125,714.1479162267736
224,2365,4948750,3003,3006.515380859375,716.0322199641047
225,2375,4948760,2989,3005.1142578125,714.328151393581
226,2382,4948770,2989,3003.8251953125,712.7603726773649
227,2389,4948780,3002,3003.67919921875,712.5828098606419
228,2395,4948790,3015,3004.5849609375,713.6844119510135
229,2400,4948800,3017,3005.578125,714.8923141891892
230,2406,4948810,3017,3006.491943359375,716.0037148965372
231,2411,4948830,2986,3005.552490234375,714.8611367715372
232,2614,4948860,2999,3003.578125,712.4598817567568
233,2625,4948870,3016,3004.57177734375,713.6683778505068
234,2669,4948880,3007,3004.76611328125,713.9047323690878
235,2672,4948890,3004,3004.704833984375,713.8302034945101
236,2675,4948900,3016,3005.6083984375,714.9291332347973
237,2677,4948910,3002,3005.31982421875,714.5781645903717
238,2679,4948920,3015,3006.09423828125,715.52001953125
239,2987,4948970,3017,3005.230224609375,714.4691920924831
240,2997,4948980,3004,3005.1318359375,714.3495301942568
241,3005,4948990,2986,3003.601318359375,712.4880898965372
242,3011,4949000,3018,3004.753173828125,713.8889951963682
243,3016,4949020,3017,3005.751220703125,715.1028359902872
244,3021,4949030,2987,3004.251220703125,713.2785116659628
245,3163,4949050,3005,3004.513427734375,713.597412109375
246,3174,4949060,3015,3005.352294921875,714.6176559860642
247,3182,4949070,3006,3005.404052734375,714.6806046769426
248,3188,4949080,3004,3005.291748046875,714.544017894848
249,3194,4949090,3015,3006.068359375,715.4885451858108
250,3199,4949100,2989,3004.702880859375,713.8278280722128
251,3205,4949110,2986,3003.20654296875,712.0079576646959
252,3210,4949120,3004,3003.27001953125,712.0851588893581
253,3215,4949130,3006,3003.488525390625,712.3509092588682
254,3220,4949190,2986,3004.9814453125,714.1666226773649
255,3574,4949400,3003,3004.524658203125,713.6110707875845
256,3575,4949410,3017,3005.522705078125,714.8249115815033
257,3578,4949420,2987,3004.040771484375,713.0225599134291
258,3580,4949430,3003,3003.95751953125,712.9213075380068
259,3583,4949440,3007,3004.200927734375,713.2173445418074
260,3585,4949450,3018,3005.304931640625,714.5600519953547
261,3587,4949460,3003,3005.12060546875,714.3358715160473
262,3589,4949521,3015,3005.766357421875,715.1212455130913
263,3591,4949601,3002,3006.240478515625,715.6978792757601
264,3593,4949671,3002,3006.26220703125,715.7243058488176
265,3595,4949711,3001,3006.799072265625,716.3772500527872
266,3597,4949721,3002,3006.4150390625,715.910182643581
267,3599,4949731,3017,3007.261962890625,716.9402251372467
268,3601,4949741,3001,3006.760986328125,716.3309293179899
269,3603,4949791,2985,3006.772705078125,716.3451818517736
270,3909,4949861,3016,3005.095703125,714.3055848817568
271,3920,4949921,3005,3004.47509765625,713.5507944467905
272,3926,4949931,3001,3004.197021484375,713.2125936972128
273,3932,4950001,3005,3003.431640625,712.2817250844595
274,3937,4950031,3005,3004.453125,713.5240709459459
275,3943,4950051,3007,3003.593017578125,712.4779943517736
276,3949,4950061,3002,3003.465576171875,712.322998046875
277,4220,4950121,3002,3002.056884765625,710.6097247149494
278,4252,4950171,2990,3000.3623046875,708.5487489442568
279,4256,4950231,3018,3003.650390625,712.5477723817568
280,4259,4950291,3004,3004.79833984375,713.9439268369932
281,4261,4950351,3004,3005.70556640625,715.0473104940878
282,4517,4950411,2999,3003.3662109375,712.2021484375
283,4528,4950421,3002,3003.2568359375,712.0691247888514
284,4536,4950471,3005,3001.156005859375,709.5140611803209
285,4542,4950481,3003,3001.303466796875,709.6934055637669
286,4546,4950491,3003,3001.439208984375,709.8584974134291
287,4550,4950511,3005,3002.13330078125,710.702663112331
288,4555,4950521,3000,3001.962646484375,710.4951105891047
289,4560,4950561,3001,3003.04833984375,711.8155484586149
290,4564,4950581,3007,3003.36083984375,712.1956160261824
291,4568,4950591,3007,3003.65185546875,712.5495539484797
292,4572,4950651,3002,3003.77685546875,712.7015809755068
293,4575,4950671,3003,3003.51025390625,712.3773358319256
294,4617,4950681,2991,3002.509521484375,711.160228832348
295,4629,4950691,3016,3003.5888671875,712.4729465793919
296,4633,4950701,3001,3003.3818359375,712.2211518158783
297,4647,4950711,3001,3003.19140625,711.9895481418919
298,4653,4950741,3005,3003.444580078125,712.2974622571791
299,4658,4950761,3003,3003.449951171875,712.3039946684967
300,4663,4950781,3006,3003.54736328125,712.4224688555744
301,4668,4950841,3007,3004.064208984375,713.0510649809967
302,4693,4950881,3002,3003.472412109375,712.3313120249155
303,4729,4950911,3001,3003.275634765625,712.0919882284628
304,4737,4950941,3016,3005.067138671875,714.2708443306587
305,4754,4950991,2990,3004.84130859375,713.9961861275337
306,4759,4951001,2989,3003.573974609375,712.454833984375
307,4764,4951011,3000,3003.2880859375,712.1071315456081
308,4770,4951021,3003,3003.26513671875,712.0792203336149
309,4790,4951031,2990,3002.203857421875,710.7884752428209
310,4796,4951051,3002,3003.12939453125,711.9141284839527
311,4866,4951131,3019,3005.3564453125,714.6227037584459
312,4872,4951191,3015,3005.480224609375,714.7732461465372
313,4877,4951261,3002,3004.683349609375,713.8040738492399
314,4918,4951311,3002,3005.44677734375,714.7325670396959
315,4920,4951321,3003,3005.2509765625,714.4944309543919
316,4923,4951331,3006,3005.310791015625,714.5671782622467
317,4925,4951341,3017,3006.245849609375,715.7044116870777
318,4927,4951351,3002,3005.90625,715.2913851351351
319,4929,4951361,3015,3006.6337890625,716.1762299408783
320,4931,4951391,3003,3006.03271484375,715.4451937288851
321,4933,4951421,3018,3008.67529296875,718.6591400971283
322,4935,4951461,3004,3007.255859375,716.9328019425676
323,4937,4951471,3016,3007.955322265625,717.7835000527872
324,4939,4951532,3004,3007.57861328125,717.3253404771959
325,4941,4951562,2989,3005.518798828125,714.8201607369087
326,4943,4951612,3017,3005.621826171875,714.9454642630913
327,4960,4951622,3003,3005.412109375,714.690403293919
328,4962,4951632,2988,3004.01904296875,712.9961333403717
329,4964,4951642,3003,3003.9375,712.8969594594595
330,4966,4951652,2990,3002.822509765625,711.5408902554899
331,4971,4951662,3003,3002.836669921875,711.5581120671453
332,4983,4951672,3004,3002.9296875,711.6712415540541
333,4986,4951682,3001,3002.775390625,711.4835831925676
334,4989,4951692,3004,3002.873291015625,711.6026512352196
335,4991,4951722,3003,3002.091796875,710.6521853885135
336,5009,4951732,3003,3002.16455078125,710.7406698690878
337,5029,4951742,3005,3002.391357421875,711.0165157833615
338,5032,4951752,3003,3002.43994140625,711.0756044130068
339,5037,4951762,3000,3002.244873046875,710.8383591110642
340,5040,4951772,3003,3002.30517578125,710.9117002744932
341,5049,4951782,2986,3001.000732421875,709.3252151076858
342,5060,4951792,3004,3001.24072265625,709.6170951224663
343,5066,4951862,2991,3001.703125,710.1794763513514
344,5069,4951872,3017,3002.927001953125,711.6679753483953
345,5072,4951882,3006,3003.1728515625,711.9669816300676
346,5086,4951892,2990,3002.119140625,710.6854413006756
347,5094,4951902,2986,3000.82958984375,709.1170687288851
348,5096,4951912,2992,3000.123291015625,708.258056640625
349,5120,4951922,3016,3001.393310546875,709.8026749894426
350,5132,4951932,3002,3001.44189453125,709.8617636190878
351,5182,4951942,3015,3002.526611328125,711.1810137774494
352,5202,4951952,2990,3001.5244140625,709.9621252111486
353,5218,4951962,3015,3002.6025390625,711.2733583192568
354,5242,4951972,2990,3001.59423828125,710.047046558277
355,5278,4951982,3018,3002.90673828125,711.6433303420608
356,5287,4951992,3006,3003.154296875,711.9444151182432
357,5293,4952002,3001,3002.98193359375,711.7347841005068
358,5299,4952012,3003,3002.9833984375,711.7365656672297
359,5305,4952022,2986,3001.624755859375,710.0841625316723
360,5310,4952032,3005,3001.894775390625,710.4125646642736
361,5608,4952052,2998,3001.88525390625,710.4009844805744
362,5610,4952062,2999,3001.654541015625,710.120387721706
363,5620,4952072,3002,3001.68212890625,710.1539405616554
364,5628,4952082,2989,3000.66748046875,708.9199086782095
365,5633,4952092,2991,2999.89404296875,707.9792414484797
366,5639,4952102,3003,3000.142578125,708.2815139358108
367,5645,4952112,3001,3000.211181640625,708.3649506440033
368,5651,4952122,2987,2999.154296875,707.0795502533783
369,5656,4952132,2992,2998.58203125,706.3835515202703
370,5661,4952142,3016,2999.9755859375,708.0784153293919
371,5666,4952152,3002,3000.137451171875,708.2752784522804
372,5672,4952162,3016,3001.406494140625,709.8187090899494
373,5678,4952172,3004,3001.614013671875,710.0710977090372
374,5682,4952182,2999,3001.40478515625,709.8166305954392
375,5687,4952192,3005,3001.6923828125,710.1664115287163
376,5692,4952202,3005,3001.95703125,710.48828125
377,5697,4952212,2984,3000.5205078125,708.7411581503378
378,5731,4952222,3007,3001.038818359375,709.3715358424831
379,5734,4952232,3007,3001.515625,709.9514358108108
380,5736,4952242,3004,3001.71435546875,710.1931350295608
381,5737,4952252,3004,3001.897216796875,710.4155339421453
382,5739,4952262,3016,3003.025390625,711.7876372466217
383,5741,4952272,2988,3001.8232421875,710.3255648226351
384,5743,4952282,3006,3002.157470703125,710.7320589632601
385,5745,4952292,3015,3003.184814453125,711.9815310916385
386,5746,4952302,3015,3004.130126953125,713.1312354835304
387,5748,4952312,3016,3005.079833984375,714.2862845755913
388,5750,4952322,2999,3004.593505859375,713.6948044235642
389,5752,4952332,3003,3004.466064453125,713.5398081186655
390,5754,4952342,3004,3004.4287109375,713.4943781672297
391,5755,4952352,3004,3004.39453125,713.452808277027
392,5757,4952362,3000,3004.04296875,713.0252322635135
393,5759,4952372,3006,3004.199462890625,713.2155629750845
394,5760,4952382,3002,3004.0234375,713.0014780405405
395,5762,4952392,3003,3003.941650390625,712.9020072318413
396,5764,4952432,3005,3003.206787109375,712.0082545924831
397,5766,4952442,2988,3001.990234375,710.5286634290541
398,5767,4952452,3001,3001.9111328125,710.4324588260135
399,5769,4952462,3003,3001.998291015625,710.5384620460304
400,5771,4952472,3005,3002.238525390625,710.830638988598
401,5772,4952482,3006,3002.53955078125,711.196750950169
402,5774,4952492,3005,3002.736328125,711.4360747466217
403,5776,4952502,3005,3002.91748046875,711.6563951646959
404,5778,4952512,3003,3002.924072265625,711.6644122149494
405,5779,4952522,3002,3002.85009765625,711.5744430954392
406,5781,4952532,2987,3001.58203125,710.032200168919
407,5783,4952542,3002,3001.615478515625,710.0728792757601
408,5785,4952552,3000,3001.486328125,709.9158044763514
409,5787,4952562,3003,3001.607421875,710.0630806587837
410,5789,4952572,2989,3000.598876953125,708.8364719700169
411,5791,4952582,3019,3002.071044921875,710.6269465266047
412,5793,4952592,3018,3003.345458984375,712.1769095755913
413,5808,4952602,2989,3002.19775390625,710.7810520481419
414,5812,4952612,3003,3002.261962890625,710.8591440561655
415,5814,4952622,3003,3002.321044921875,710.9310005806587
416,5816,4952632,3017,3003.495361328125,712.3592232369087
417,5817,4952642,3015,3004.415771484375,713.4786409945101
418,5818,4952652,3015,3005.262451171875,714.5083865603885
419,5820,4952662,3002,3005.00146484375,714.1909707559122
420,5821,4952672,3014,3005.721435546875,715.0666108002533
421,5823,4952682,3003,3005.503662109375,714.8017512141047
422,5824,4952692,3017,3006.42333984375,715.9202781883446
423,5825,4952702,3003,3006.1494140625,715.5871252111486
424,5827,4952712,3018,3007.097412109375,716.7400958086994
425,5828,4952722,3007,3007.089599609375,716.7305941195101
426,5829,4952732,3015,3007.722412109375,717.5002309438345
427,5831,4952742,3007,3007.66455078125,717.429859058277
428,5832,4952752,3015,3008.25146484375,718.1436734586149
429,5833,4952762,3015,3008.791259765625,718.8001807960304
430,5835,4952772,3015,3009.287841796875,719.4041319151182
431,5836,4952782,3002,3008.704833984375,718.695068359375
432,5837,4952792,3016,3009.288330078125,719.4047257706926
433,5839,4952802,3003,3008.78515625,718.7927576013514
434,5840,4952812,3015,3009.2822265625,719.3973025760135
435,5842,4952822,3002,3008.69970703125,718.6888328758446
436,5848,4952832,3003,3008.24365234375,718.1341717694256
437,5864,4952842,3016,3008.8642578125,718.8889622043919
438,5866,4952852,3017,3009.51513671875,719.6805716849663
439,5876,4952862,3006,3009.23388671875,719.3385108741554
440,5887,4952872,3004,3008.815185546875,718.8292797191723
441,5907,4952882,3003,3008.349853515625,718.2633353568413
442,5910,4952892,3002,3007.841796875,717.6454286317568
443,5917,4952902,3004,3007.534423828125,717.2715965477196
444,5929,4952912,3015,3008.131591796875,717.9978819151182
445,5937,4952922,3005,3007.881103515625,717.6932340054899
446,5947,4952932,3015,3008.45068359375,718.3859665329392
447,5957,4952942,3018,3009.214599609375,719.3150535789696
448,5966,4952952,3002,3008.637451171875,718.6131162901182
449,5978,4952962,3024,3009.866455078125,720.1078507706926
450,5987,4952972,3006,3009.55712890625,719.7316432643581
451,5997,4952982,3003,3009.032470703125,719.0935454497467
452,6007,4952992,3003,3008.5498046875,718.506519214527
453,6033,4953002,3001,3007.94580078125,717.7719198690878
454,6050,4953012,3001,3007.39013671875,717.0961122255068
455,6051,4953022,3002,3006.958984375,716.5717377533783
456,6053,4953032,3016,3007.682373046875,717.4515347867399
457,6058,4953042,3017,3008.427734375,718.3580553209459
458,6067,4953052,3005,3008.153564453125,718.0246054159628
459,6076,4953062,3018,3008.941162109375,718.982494457348
460,6108,4953072,3008,3008.865966796875,718.891040698902
461,6112,4953082,3017,3009.5166015625,719.6823532516892
462,6116,4953092,3002,3008.915283203125,718.9510201119087
463,6118,4953102,3004,3008.52197265625,718.4726694467905
464,6127,4953112,3004,3008.16015625,718.0326224662163
465,6137,4953122,3003,3007.747314453125,717.530517578125
466,6149,4953132,3003,3007.367431640625,717.0684979413006
467,6157,4953142,3004,3007.09814453125,716.7409865920608
468,6167,4953152,3003,3006.770263671875,716.342212573902
469,6177,4953162,3003,3006.46875,715.9755067567568
470,6187,4953172,3002,3006.111328125,715.5408044763514
471,6213,4953182,3001,3005.702392578125,715.0434504328547
472,6220,4953192,3017,3006.606201171875,716.1426771009291
473,6225,4953202,3003,3006.317626953125,715.7917084565033
474,6230,4953212,3003,3006.05224609375,715.4689479518581
475,6237,4953222,3001,3005.648193359375,714.9775324641047
476,6247,4953232,3002,3005.3564453125,714.6227037584459
477,6258,4953242,3018,3006.367919921875,715.8528755806587
478,6267,4953252,3014,3006.978515625,716.5954919763514
479,6280,4953262,3003,3006.66015625,716.2082981418919
480,6287,4953272,3020,3007.727294921875,717.5061694995777
481,6296,4953282,3006,3007.589111328125,717.338108372044
482,6307,4953292,3004,3007.302001953125,716.9889212943413
483,6317,4953302,3002,3006.8779296875,716.4731577280405
484,6328,4953312,3003,3006.567626953125,716.0957625105574
485,6361,4953322,3015,3007.2421875,716.9161739864865
486,6363,4953332,3001,3006.742919921875,716.3089566617399
487,6365,4953342,3014,3007.323486328125,717.0150509396115
488,6367,4953352,3006,3007.217529296875,716.8861842799831
489,6379,4953362,3005,3007.0400390625,716.6703177787163
490,6387,4953372,3006,3006.956787109375,716.569065403294
491,6397,4953382,3016,3007.68017578125,717.4488624366554
492,6408,4953392,3015,3008.265869140625,718.1611921980574
493,6419,4953402,3000,3007.6044921875,717.3568148226351
494,6428,4953412,3015,3008.196044921875,718.0762708509291
495,6446,4953422,3004,3007.8603515625,717.667995143581
496,6449,4953432,3006,3007.71142578125,717.4868691934122
497,6460,4953442,3004,3007.41455078125,717.125805004223
498,6467,4953452,3017,3008.181396484375,718.0584551836994
499,6477,4953462,3003,3007.766845703125,717.554271801098
500,6487,4953472,3005,3007.54541015625,717.2849582981419
501,6507,4953482,3001,3007.021728515625,716.6480481946791
502,6513,4953492,3000,3006.4599609375,715.964817356419
503,6518,4953503,3004,3006.26318359375,715.7254935599663
504,6529,4953513,3002,3005.922119140625,715.3106854413006
505,6541,4953523,3003,3005.688232421875,715.0262286211994
506,6549,4953533,3008,3005.873291015625,715.2512998838682
507,6562,4953543,3004,3005.723388671875,715.0689862225506
