125052,1294891,4907660,3004,3002.880859375,711.6118559966217
125053,1294901,4907670,3000,3002.650390625,711.3315561655405
125054,1294930,4907680,3005,3002.83837890625,711.5601905616554
125055,1294931,4907690,3003,3002.851318359375,711.575927734375
125056,1294935,4907700,2988,3001.663330078125,710.131077122044
125057,1294940,4907710,3007,3002.09033203125,710.6504038217905
125058,1294960,4907720,3000,3001.923095703125,710.4470082875845
125059,1294965,4907730,3005,3002.169189453125,710.746311497044
125060,1294969,4907740,3006,3002.4755859375,711.1189558699324
125061,1294987,4907750,3007,3002.837646484375,711.559299778294
125062,1294992,4907760,3005,3003.0107421875,711.7698215793919
125063,1295001,4907770,3004,3003.08984375,711.8660261824324
125064,1295012,4907780,3002,3003.002685546875,711.7600229624155
125065,1295030,4907790,3005,3003.162353515625,711.9542137352196
125066,1295036,4907800,2999,3002.829345703125,711.5492042335304
125067,1295042,4907810,3002,3002.762939453125,711.4684398754223
125068,1295052,4907820,3004,3002.86181640625,711.588695629223
125069,1295063,4907830,3007,3003.19287109375,711.9913297086149
125070,1295089,4907840,3006,3003.41748046875,712.2645032728041
125071,1295094,4907850,3002,3003.303955078125,712.1264318517736
125072,1295100,4907860,3006,3003.51953125,712.3886190878378
125073,1295103,4907870,3015,3004.43798828125,713.5056614231419
125074,1295110,4907880,2991,3003.363037109375,712.1982883762669
125075,1295136,4907890,3001,3003.174072265625,711.9684662690033
125076,1295143,4907900,3004,3003.240234375,712.0489336993244
125077,1295149,4907910,3004,3003.301025390625,712.1228687183277
125078,1295159,4907920,3015,3004.237060546875,713.2612898543074
125079,1295162,4907930,3006,3004.378173828125,713.4329141152872
125080,1295170,4907940,3000,3004.02783203125,713.0068227407095
125081,1295189,4907950,3002,3003.865478515625,712.8093657622467
125082,1295195,4907960,2999,3003.476318359375,712.3360628695101
125083,1295199,4907970,3006,3003.67822265625,712.5816221494932
125084,1295226,4907980,3003,3003.6240234375,712.5157041807432
125085,1295232,4907990,3016,3004.614013671875,713.7197463576858
125086,1295236,4908000,3000,3004.244873046875,713.2707915434967
125087,1295240,4908010,2999,3003.8251953125,712.7603726773649
125088,1295248,4908020,3005,3003.919189453125,712.8746898754223
125089,1295260,4908030,3000,3003.605712890625,712.493434596706
125090,1295270,4908040,3005,3003.71728515625,712.6291305954392
125091,1295279,4908050,3000,3003.419921875,712.2674725506756
125092,1295302,4908060,3001,3003.226318359375,712.032008815456
125093,1295309,4908070,3015,3004.168212890625,713.1775562183277
125094,1295315,4908080,3006,3004.314697265625,713.355712890625
125095,1295320,4908090,2991,3003.24951171875,712.0602169552365
125096,1295342,4908100,3001,3003.069580078125,711.841381176098
125097,1295350,4908110,2999,3002.743896484375,711.4452795080236
125098,1295357,4908120,3008,3003.164306640625,711.9565891575169
125099,1295362,4908130,3002,3003.071044921875,711.8431627428209
125100,1295389,4908140,3016,3004.10546875,713.101245777027
125101,1295394,4908150,3008,3004.4169921875,713.4801256334459
125102,1295400,4908160,3004,3004.383544921875,713.4394465266047
125103,1295407,4908170,3005,3004.432861328125,713.4994259396115
125104,1295412,4908180,3000,3004.078125,713.0679898648649
125105,1295424,4908190,3000,3003.751953125,712.6712943412163
125106,1295430,4908200,3000,3003.451904296875,712.306370090794
125107,1295439,4908210,3003,3003.415771484375,712.262424778294
125108,1295455,4908220,3001,3003.222412109375,712.0272579708615
125109,1295462,4908230,3004,3003.28466796875,712.1029745565878
125110,1295485,4908240,3007,3003.581787109375,712.4643356735642
125111,1295490,4908250,3000,3003.295166015625,712.1157424514358
125112,1295495,4908260,3006,3003.511474609375,712.3788204708615
125113,1295502,4908270,3003,3003.470458984375,712.3289366026182
125114,1295537,4908280,3008,3003.832763671875,712.7695774387669
125115,1295550,4908290,3006,3004.006103515625,712.980396167652
125116,1295553,4908300,3001,3003.765625,712.6879222972973
125117,1295558,4908310,3016,3004.744384765625,713.8783057960304
125118,1295562,4908320,3000,3004.36474609375,713.4165830869932
125119,1295567,4908330,3016,3005.295654296875,714.5487687394426
125120,1295571,4908340,3000,3004.8720703125,714.0335990287163
125121,1295579,4908350,3005,3004.88232421875,714.046069995777
125122,1295606,4908360,3006,3004.9716796875,714.1547455658783
125123,1295611,4908370,3007,3005.134033203125,714.3522025443413
125124,1295617,4908380,2999,3004.643310546875,713.7553776921453
125125,1295621,4908390,3007,3004.831787109375,713.9846059438345
125126,1295630,4908400,3015,3005.645263671875,714.9739693306587
125127,1295639,4908410,3006,3005.673583984375,715.0084129539696
125128,1295671,4908420,2992,3004.57958984375,713.6778795396959
125129,1295677,4908430,3003,3004.453125,713.5240709459459
125130,1295683,4908440,2992,3003.456787109375,712.3123086465372
125131,1295688,4908450,3001,3003.26025390625,712.0732817778717
125132,1295692,4908460,2999,3002.91943359375,711.6587705869932
125133,1295722,4908470,3004,3003.005859375,711.7638830236486
125134,1295729,4908480,3008,3003.4052734375,712.2496568834459
125135,1295734,4908490,3004,3003.452880859375,712.3075578019426
125136,1295736,4908500,3005,3003.57666015625,712.4581001900337
125137,1295743,4908510,3001,3003.37060546875,712.207493137669
125138,1295762,4908520,3005,3003.5009765625,712.3660525760135
125139,1295766,4908530,3000,3003.220947265625,712.0254764041385
125140,1295776,4908540,2999,3002.88330078125,711.6148252744932
125141,1295781,4908550,2999,3002.57275390625,711.237133129223
125142,1295789,4908560,3000,3002.366943359375,710.9868230046453
125143,1295806,4908570,3020,3003.777587890625,712.7024717588682
125144,1295824,4908580,3006,3003.955322265625,712.9186351879223
125145,1295826,4908590,3016,3004.9189453125,714.0906091638514
125146,1295837,4908600,3000,3004.525390625,713.6119615709459
125147,1295840,4908610,3014,3005.283447265625,714.5339223500845
125148,1295848,4908620,3000,3004.86083984375,714.0199403505068
125149,1295859,4908630,3014,3005.592041015625,714.9092390730574
125150,1295875,4908640,3015,3006.3447265625,715.8246674408783
125151,1295879,4908650,3002,3005.9970703125,715.4018422719595
125152,1295888,4908660,3003,3005.75732421875,715.1102591849663
125153,1295913,4908670,3007,3005.856689453125,715.2311087943413
125154,1295914,4908680,3015,3006.588134765625,716.1207044446791
125155,1295921,4908690,3015,3007.260986328125,716.939037426098
125156,1295929,4908700,3001,3006.760009765625,716.3297416068413
125157,1295939,4908710,3007,3006.779296875,716.353198902027
125158,1295949,4908720,3004,3006.556884765625,716.0826976879223
125159,1295958,4908730,3006,3006.512451171875,716.0286568306587
125160,1295979,4908740,3002,3006.1513671875,715.5895006334459
125161,1295980,4908750,3002,3005.8193359375,715.1856788429054
125162,1296002,4908760,2999,3005.273681640625,714.522045238598
125163,1296007,4908770,3016,3006.1318359375,715.565746410473
125164,1296012,4908780,3001,3005.72119140625,715.0663138724663
125165,1296018,4908790,3008,3005.903564453125,715.2881189294764
125166,1296028,4908800,3005,3005.831298828125,715.2002283044764
125167,1296040,4908810,3001,3005.44482421875,714.7301916173986
125168,1296050,4908820,3004,3005.329345703125,714.5897447740709
125169,1296063,4908830,3005,3005.302978515625,714.5576765730574
125170,1296070,4908840,2999,3004.798828125,713.9445206925676
125171,1296079,4908850,3001,3004.494873046875,713.5748455975506
125172,1296103,4908860,3002,3004.295166015625,713.331958667652
125173,1296105,4908870,3006,3004.431640625,713.4979413006756
125174,1296122,4908880,3005,3004.47705078125,713.5531698690878
125175,1296124,4908890,3015,3005.31884765625,714.576976879223
125176,1296136,4908900,3001,3004.973388671875,714.1568240603885
125177,1296138,4908910,2998,3004.41552734375,713.478344066723
125178,1296148,4908920,2992,3003.42236328125,712.2704418285473
125179,1296168,4908930,3000,3003.148681640625,711.9375857791385
125180,1296170,4908940,3004,3003.216796875,712.0204286317568
125181,1296179,4908950,3005,3003.359375,712.1938344594595
125182,1296197,4908960,3000,3003.090576171875,711.866916965794
125183,1296202,4908970,3000,3002.84326171875,711.5661291173986
125184,1296212,4908980,3004,3002.935791015625,711.6786647487331
125185,1296221,4908990,3003,3002.94091796875,711.6849002322635
125186,1296248,4909000,3000,3002.70556640625,711.3986618454392
125187,1296253,4909010,3001,3002.569091796875,711.2326792124155
125188,1296258,4909020,3004,3002.68359375,711.3719383445946
125189,1296261,4909030,2991,3001.7490234375,710.2352987753378
125190,1296269,4909040,3013,3002.649169921875,711.3300715266047
125191,1296298,4909050,3004,3002.75732421875,711.4616105363176
125192,1296303,4909060,3016,3003.816650390625,712.7499802048142
125193,1296307,4909070,3000,3003.51123046875,712.3785235430744
125194,1296311,4909080,3007,3003.790283203125,712.7179120038006
125195,1296330,4909090,3016,3004.76708984375,713.9059200802365
125196,1296335,4909100,3001,3004.4658203125,713.5395111908783
125197,1296339,4909110,3006,3004.588623046875,713.6888658678209
125198,1296362,4909120,3003,3004.46142578125,713.5341664907095
125199,1296368,4909130,3018,3005.54443359375,714.8513381545608
125200,1296374,4909140,3006,3005.580810546875,714.895580394848
125201,1296379,4909150,3006,3005.6142578125,714.9362595016892
125202,1296390,4909160,3000,3005.1650390625,714.3899123733108
125203,1296413,4909170,3003,3004.991943359375,714.1793905722128
125204,1296421,4909180,3007,3005.152587890625,714.3747690561655
125205,1296426,4909190,3000,3004.740478515625,713.8735549514358
125206,1296431,4909200,3003,3004.601318359375,713.7043061127533
125207,1296449,4909210,3000,3004.233154296875,713.2565390097128
125208,1296451,4909220,3013,3004.9345703125,714.1096125422297
125209,1296459,4909230,3008,3005.1796875,714.4077280405405
125210,1296470,4909240,3001,3004.84521484375,714.0009369721283
125211,1296489,4909250,3014,3005.57763671875,714.8917203336149
125212,1296494,4909260,3001,3005.21142578125,714.4463286528717
125213,1296499,4909270,3003,3005.034423828125,714.2310560071791
125214,1296520,4909280,2990,3003.831787109375,712.7683897276182
125215,1296526,4909290,3008,3004.165283203125,713.1739930848818
125216,1296531,4909300,3004,3004.152099609375,713.157958984375
125217,1296540,4909310,3002,3003.97998046875,712.9486248944256
125218,1296558,4909320,3002,3003.821533203125,712.7559187605574
125219,1296560,4909330,3004,3003.835693359375,712.7731405722128
125220,1296570,4909340,3016,3004.808837890625,713.9566947318413
125221,1296589,4909350,3004,3004.744140625,713.8780088682432
125222,1296590,4909360,3005,3004.7646484375,713.9029508023649
125223,1296599,4909370,3003,3004.62353515625,713.7313265413851
125224,1296615,4909380,3007,3004.813720703125,713.9626332875845
125225,1296624,4909390,3016,3005.708740234375,715.0511705553209
125226,1296645,4909400,2999,3005.172119140625,714.3985232791385
125227,1296647,4909410,3001,3004.83837890625,713.9926229940878
125228,1296653,4909420,2998,3004.291259765625,713.3272078230574
125229,1296662,4909430,3016,3005.22802734375,714.4665197423986
125230,1296682,4909440,3004,3005.1298828125,714.3471547719595
125231,1296684,4909450,3015,3005.91943359375,715.3074192356419
125232,1296691,4909460,3000,3005.44580078125,714.7313793285473
125233,1296707,4909470,3005,3005.41015625,714.6880278716217
125234,1296732,4909481,3002,3005.137451171875,714.3563595333615
