sample,processing_time_ms,sensor_time_ms,raw,smoothed,frequency
98,3291,111069.0,2826.0,2851.8545,527.93115
99,3307,111079.0,2824.0,2849.6262,525.22107
100,3326,111099.0,2829.0,2846.3108,521.18884
101,3343,111119.0,2840.0,2844.4583,518.93567
102,3359,111129.0,2843.0,2844.3416,518.7938
103,3374,111149.0,2841.0,2843.9753,518.3484
104,3393,111169.0,2823.0,2841.9312,515.8622
105,3408,111179.0,2824.0,2840.4966,514.11743
106,3425,111199.0,2813.0,2836.2732,508.98093
107,3440,111219.0,2765.0,2827.2393,497.99368
108,3459,111229.0,2762.0,2822.02,491.64597
109,3474,111249.0,2783.0,2815.5112,483.7299
110,3492,111269.0,2783.0,2811.18,478.46207
111,3507,111279.0,2766.0,2807.5654,474.06607
112,3525,111299.0,2717.0,2796.0098,460.0119
113,3543,111319.0,2666.0,2778.1746,438.3204
114,3559,111329.0,2624.0,2765.8406,423.3196
115,3575,111349.0,2575.0,2738.4412,389.996
116,3592,111369.0,2568.0,2712.335,358.24524
117,3609,111379.0,2570.0,2700.9482,344.39648
118,3625,111399.0,2571.0,2681.0618,320.21027
119,3642,111419.0,2559.0,2662.3132,297.40796
120,3659,111429.0,2570.0,2654.9282,288.4262
121,3676,111449.0,2584.0,2643.224,274.1915
122,3691,111469.0,2622.0,2638.7864,268.79425
123,3709,111479.0,2648.0,2639.5234,269.69067
124,3726,111499.0,2666.0,2642.707,273.56262
125,3742,111519.0,2713.0,2651.3696,284.0982
126,3759,111529.0,2717.0,2656.62,290.48395
127,3776,111549.0,2700.0,2664.2402,299.75165
128,3792,111559.0,2682.0,2665.6611,301.47977
129,3807,111579.0,2638.0,2663.2524,298.55026
130,3824,111599.0,2618.0,2657.2585,291.2604
131,3843,111609.0,2618.0,2654.118,287.44073
132,3858,111619.0,2617.0,2651.1484,283.82916
133,3876,111649.0,2585.0,2637.9985,267.83606
134,3892,111669.0,2569.0,2627.4739,255.0358
135,3909,111689.0,2571.0,2617.8428,243.3223
136,3925,111699.0,2587.0,2615.3752,240.32124
137,3942,111719.0,2634.0,2616.1753,241.29428
138,3959,111729.0,2648.0,2618.7212,244.39064
139,3974,111749.0,2639.0,2622.4248,248.89503
140,3991,111769.0,2664.0,2627.633,255.22939
141,4009,111779.0,2683.0,2632.0625,260.61655
142,4026,111799.0,2712.0,2643.384,274.386
143,4042,111819.0,2714.0,2654.2305,287.57758
144,4057,111829.0,2702.0,2658.052,292.2254
145,4076,111849.0,2699.0,2664.3416,299.87488
146,4091,111869.0,2702.0,2670.0522,306.8203
147,4110,111889.0,2715.0,2676.7354,314.9484
148,4124,111899.0,2732.0,2681.1565,320.32544
149,4141,111919.0,2720.0,2688.8894,329.73035
150,4157,111929.0,2698.0,2689.6182,330.6167
151,4177,111949.0,2649.0,2684.557,324.46106
152,4192,111969.0,2664.0,2680.4426,319.45728
153,4209,111979.0,2667.0,2679.3672,318.1493
154,4224,111999.0,2696.0,2681.1125,320.27203
155,4241,112019.0,2665.0,2680.9192,320.03687
156,4260,112029.0,2631.0,2676.9255,315.1797
157,4275,112049.0,2556.0,2660.9275,295.72263
158,4291,112070.0,2569.0,2645.8506,277.38583
159,4308,112080.0,2576.0,2640.2625,270.58948
160,4326,112100.0,2601.0,2633.3484,262.18048
161,4341,112120.0,2634.0,2632.418,261.0489
162,4359,112130.0,2646.0,2633.5046,262.37048
163,4376,112150.0,2668.0,2637.92,267.74045
164,4391,112160.0,2682.0,2641.4463,272.02927
165,4409,112180.0,2716.0,2651.4993,284.25586
166,4426,112200.0,2758.0,2666.9746,303.07724
167,4442,112220.0,2730.0,2677.9065,316.37277
168,4459,112230.0,2702.0,2679.834,318.717
169,4475,112250.0,2665.0,2679.0276,317.73627
170,4492,112270.0,2636.0,2673.5225,311.04083
171,4508,112280.0,2620.0,2669.2407,305.8333
172,4525,112300.0,2591.0,2658.2534,292.47037
173,4542,112320.0,2574.0,2646.048,277.62604
174,4560,112330.0,2571.0,2640.0442,270.32404
175,4575,112350.0,2571.0,2629.3655,257.3364
176,4591,112370.0,2584.0,2621.5876,247.87686
177,4610,112380.0,2587.0,2618.8206,244.51149
178,4625,112400.0,2607.0,2616.8577,242.12419
179,4641,112420.0,2634.0,2618.4604,244.07352
180,4658,112430.0,2652.0,2621.1436,247.33676
181,4676,112450.0,2664.0,2626.843,254.26854
182,4692,112470.0,2680.0,2634.1982,263.21408
183,4709,112480.0,2686.0,2638.3423,268.25412
184,4726,112500.0,2711.0,2648.6191,280.753
185,4742,112520.0,2732.0,2660.4695,295.1656
186,4759,112530.0,2717.0,2664.992,300.6659
187,4774,112550.0,2664.0,2666.606,302.62885
188,4792,112570.0,2619.0,2660.324,294.98862
189,4809,112580.0,2601.0,2655.5781,289.2166
190,4824,112600.0,2553.0,2642.0303,272.7395
191,4841,112620.0,2537.0,2625.9712,253.2082
192,4859,112630.0,2552.0,2620.0535,246.01097
193,4874,112650.0,2599.0,2614.6118,239.39275
194,4891,112670.0,2656.0,2618.4666,244.08095
195,4909,112680.0,2696.0,2624.6692,251.62468
196,4924,112700.0,2730.0,2639.8176,270.04846
197,4942,112720.0,2715.0,2652.7642,285.79425
198,4959,112730.0,2683.0,2655.183,288.7362
199,4976,112750.0,2621.0,2652.0671,284.94653
200,4992,112760.0,2606.0,2648.3818,280.46442
201,5009,112780.0,2590.0,2640.077,270.3638
202,5026,112800.0,2586.0,2631.8442,260.3511
203,5042,112820.0,2589.0,2625.116,252.16808
204,5059,112830.0,2589.0,2622.2268,248.65422
205,5074,112850.0,2606.0,2619.2927,245.08574
206,5091,112860.0,2621.0,2619.4292,245.25172
207,5109,112880.0,2654.0,2623.4883,250.18846
208,5125,112890.0,2664.0,2626.7292,254.13016
209,5142,112910.0,2680.0,2634.0286,263.0077
210,5159,112920.0,2685.0,2638.1062,267.96698
211,5176,112950.0,2718.0,2653.403,286.5713
212,5191,112960.0,2731.0,2659.6108,294.12128
213,5210,112980.0,2745.0,2671.9905,309.1776
214,5225,113000.0,2749.0,2683.7456,323.47437
215,5241,113020.0,2760.0,2695.3845,337.62982
216,5259,113030.0,2760.0,2700.5537,343.9167
217,5276,113050.0,2762.0,2709.992,355.3956
218,5291,113070.0,2762.0,2717.8333,364.9323
219,5309,113080.0,2750.0,2720.4065,368.06195
220,5326,113100.0,2747.0,2724.4912,373.02985
221,5341,113120.0,2764.0,2729.4558,379.0679
222,5360,113140.0,2761.0,2734.3745,385.05008
223,5375,113150.0,2759.0,2736.3445,387.44598
224,5392,113170.0,2744.0,2737.8147,389.23407
225,5407,113180.0,2733.0,2737.4294,388.76556
226,5426,113200.0,2729.0,2736.2817,387.36966
227,5441,113220.0,2731.0,2735.3232,386.20392
228,5457,113230.0,2744.0,2736.0173,387.0481
229,5474,113250.0,2729.0,2736.117,387.16925
230,5493,113270.0,2734.0,2736.5278,387.66898
231,5508,113280.0,2718.0,2735.0457,385.86633
232,5526,113300.0,2687.0,2728.6963,378.14413
233,5541,113320.0,2686.0,2722.1382,370.16806
234,5557,113330.0,2701.0,2720.447,368.11127
235,5577,113350.0,2714.0,2719.3833,366.8175
236,5592,113370.0,2734.0,2721.4077,369.27966
237,5609,113380.0,2745.0,2723.2952,371.5752
238,5624,113400.0,2761.0,2728.0564,377.3659
239,5643,113420.0,2776.0,2734.6846,385.4272
240,5657,113430.0,2778.0,2738.15,389.64178
241,5676,113450.0,2791.0,2745.6052,398.70908
242,5691,113470.0,2796.0,2753.125,407.85474
243,5708,113480.0,2797.0,2756.635,412.12366
244,5726,113500.0,2808.0,2763.7886,420.8239
245,5741,113520.0,2810.0,2770.7395,429.27777
246,5760,113530.0,2810.0,2773.8804,433.09775
247,5776,113550.0,2810.0,2779.502,439.9348
248,5793,113570.0,2812.0,2784.6409,446.18484
249,5808,113580.0,2814.0,2786.9895,449.0413
250,5826,113600.0,2816.0,2791.2983,454.28177
251,5842,113620.0,2814.0,2794.8591,458.61246
252,5859,113630.0,2811.0,2796.1504,460.1829
253,5874,113650.0,2781.0,2794.9272,458.6953
254,5893,113670.0,2779.0,2792.26,455.45135
255,5909,113680.0,2777.0,2791.0393,453.96674
256,5924,113700.0,2783.0,2789.5837,452.19644
257,5941,113720.0,2794.0,2790.1885,452.93192
258,5959,113730.0,2808.0,2791.6133,454.6648
259,5975,113750.0,2808.0,2793.4678,456.92026
260,5991,113770.0,2811.0,2796.0137,460.01663
261,6010,113780.0,2812.0,2797.2925,461.57193
262,6024,113800.0,2824.0,2800.5852,465.5766
263,6042,113820.0,2825.0,2804.1882,469.95868
264,6059,113830.0,2824.0,2805.7732,471.88632
265,6076,113850.0,2826.0,2808.8064,475.57535
266,6092,113870.0,2829.0,2811.761,479.16876
267,6110,113880.0,2829.0,2813.1401,480.8461
268,6125,113900.0,2831.0,2815.7363,484.00363
269,6143,113920.0,2831.0,2817.9336,486.676
270,6159,113930.0,2830.0,2818.899,487.85007
271,6176,113950.0,2838.0,2821.9065,491.50787
272,6191,113960.0,2839.0,2823.274,493.171
273,6209,113980.0,2842.0,2826.0032,496.49036
274,6226,114000.0,2840.0,2828.153,499.10507
275,6242,114020.0,2842.0,2830.2065,501.60254
276,6258,114030.0,2842.0,2831.1501,502.75018
277,6274,114050.0,2844.0,2832.903,504.88214
278,6292,114071.0,2843.0,2834.5276,506.85788
279,6309,114081.0,2841.0,2835.0454,507.48767
280,6324,114101.0,2843.0,2836.3408,509.06317
281,6341,114111.0,2842.0,2836.7935,509.61365
282,6358,114131.0,2845.0,2838.1277,511.23636
283,6376,114151.0,2847.0,2839.417,512.80444
284,6392,114171.0,2847.0,2840.361,513.95264
285,6409,114171.0,2847.0,2840.361,513.95264
286,6426,114201.0,2856.0,2842.4092,516.4436
287,6442,114221.0,2848.0,2843.1208,517.30914
288,6459,114231.0,2847.0,2843.4312,517.6865
289,6476,114251.0,2855.0,2845.2083,519.8479
290,6492,114271.0,2856.0,2846.7925,521.77466
291,6509,114281.0,2856.0,2847.529,522.6705
292,6526,114301.0,2856.0,2848.8303,524.2531
293,6542,114321.0,2856.0,2849.9314,525.5923
294,6559,114331.0,2856.0,2850.417,526.1828
295,6576,114351.0,2856.0,2851.2744,527.2256
296,6592,114371.0,2856.0,2852.0737,528.19775
297,6609,114381.0,2858.0,2852.5479,528.7744
298,6626,114401.0,2857.0,2853.3054,529.6958
299,6642,114421.0,2859.0,2854.033,530.5806
300,6658,114431.0,2859.0,2854.4304,531.064
301,6676,114451.0,2859.0,2854.985,531.73865
302,6691,114461.0,2858.0,2855.2263,532.032
303,6709,114481.0,2859.0,2855.8062,532.7372
304,6726,114501.0,2858.0,2856.364,533.41565
305,6742,114521.0,2860.0,2856.8489,534.0054
306,6757,114531.0,2860.0,2857.101,534.31213
307,6776,114551.0,2860.0,2857.5464,534.85376
308,6792,114571.0,2862.0,2858.0833,535.50665
309,6809,114581.0,2861.0,2858.3167,535.7905
310,6824,114601.0,2859.0,2858.348,535.8285
311,6841,114611.0,2861.0,2858.56,536.08655
312,6857,114631.0,2861.0,2859.082,536.72144
313,6874,114651.0,2871.0,2860.324,538.2319
314,6891,114661.0,2864.0,2860.6182,538.58966
315,6909,114681.0,2861.0,2860.824,538.83997
316,6925,114701.0,2861.0,2861.587,539.7678
317,6942,114721.0,2862.0,2861.5032,539.666
318,6959,114731.0,2863.0,2861.6228,539.8115
319,6975,114751.0,2864.0,2861.9143,540.166
320,6991,114761.0,2862.0,2861.9211,540.1744
321,7007,114781.0,2862.0,2861.9333,540.1892
322,7024,114801.0,2863.0,2862.0974,540.38873
323,7042,114821.0,2871.0,2862.8762,541.33594
324,7058,114831.0,2872.0,2863.6062,542.22375
325,7075,114851.0,2871.0,2864.6682,543.5154
326,7093,114871.0,2863.0,2865.0742,544.00916
327,7109,114881.0,2871.0,2865.5483,544.5858
328,7125,114901.0,2872.0,2866.5393,545.791
329,7143,114911.0,2872.0,2866.976,546.32227
330,7159,114931.0,2872.0,2867.6743,547.1715
331,7174,114951.0,2873.0,2868.4924,548.1665
332,7192,114961.0,2873.0,2868.853,548.60504
333,7209,114981.0,2872.0,2869.4836,549.37195
334,7226,115001.0,2873.0,2869.9502,549.93945
335,7242,115011.0,2873.0,2870.194,550.236
336,7258,115031.0,2873.0,2870.625,550.76013
337,7276,115051.0,2873.0,2870.9897,551.20374
338,7292,115061.0,2874.0,2871.2305,551.4965
339,7308,115081.0,2874.0,2871.5823,551.9244
340,7326,115101.0,2873.0,2871.8,552.1893
341,7343,115111.0,2874.0,2871.976,552.4033
342,7358,115131.0,2874.0,2872.14,552.60254
343,7376,115151.0,2874.0,2872.352,552.8606
344,7392,115171.0,2874.0,2872.6052,553.16846
345,7409,115181.0,2874.0,2872.7168,553.3042
346,7426,115201.0,2874.0,2872.9875,553.6335
347,7441,115211.0,2874.0,2873.0686,553.73206
348,7458,115231.0,2875.0,2873.439,554.1825
349,7474,115251.0,2876.0,2873.8323,554.6609
350,7492,115271.0,2876.0,2874.018,554.88684
351,7508,115281.0,2876.0,2874.1765,555.0796
352,7527,115301.0,2876.0,2874.4568,555.4204
353,7542,115311.0,2876.0,2874.5803,555.5707
354,7559,115331.0,2875.0,2874.5713,555.5597
355,7576,115351.0,2876.0,2874.938,556.0057
356,7593,115371.0,2877.0,2875.1074,556.21173
357,7609,115381.0,2876.0,2875.179,556.2987
358,7625,115401.0,2876.0,2875.3052,556.4522
359,7643,115421.0,2878.0,2875.6455,556.8661
360,7659,115431.0,2876.0,2875.6738,556.90063
361,7675,115451.0,2878.0,2876.031,557.33496
362,7692,115451.0,2878.0,2876.031,557.33496
363,7708,115481.0,2877.0,2875.0676,556.1633
364,7727,115501.0,2877.0,2875.291,556.435
365,7742,115521.0,2877.0,2875.4797,556.66455
366,7759,115521.0,2877.0,2875.4797,556.66455
367,7776,115551.0,2877.0,2875.9575,557.2456
368,7792,115571.0,2878.0,2876.2712,557.6272
369,7808,115581.0,2878.0,2876.4094,557.7953
370,7826,115601.0,2877.0,2876.5737,557.9951
371,7843,115621.0,2879.0,2876.8728,558.3588
372,7859,115631.0,2877.0,2876.883,558.3713
373,7876,115631.0,2877.0,2876.883,558.3713
374,7891,115661.0,2888.0,2878.0715,559.8167
375,7910,115681.0,2880.0,2878.2207,559.99817
376,7926,115701.0,2878.0,2878.1133,559.86755
377,7941,115711.0,2879.0,2878.1843,559.95386
378,7959,115731.0,2878.0,2878.2295,560.0088
379,7975,115751.0,2878.0,2878.2678,560.0554
380,7991,115761.0,2879.0,2878.3264,560.1267
381,8009,115781.0,2879.0,2879.0186,560.9685
382,8025,115801.0,2887.0,2880.318,562.5491
383,8043,115811.0,2887.0,2880.8528,563.19934
384,8058,115821.0,2879.0,2880.7046,563.01917
385,8076,115851.0,2877.0,2881.3037,563.7478
386,8092,115871.0,2888.0,2882.185,564.8197
387,8109,115881.0,2880.0,2882.0103,564.60706
388,8124,115901.0,2887.0,2882.8503,565.6288
389,8143,115921.0,2879.0,2882.9211,565.7149
390,8159,115931.0,2888.0,2883.3274,566.209
391,8176,115951.0,2887.0,2883.965,566.98456
392,8191,115961.0,2888.0,2884.2878,567.3771
393,8209,115981.0,2887.0,2884.7778,567.973
394,8226,116001.0,2880.0,2884.559,567.707
395,8242,116021.0,2880.0,2884.4478,567.5716
396,8259,116031.0,2887.0,2884.6519,567.8198
397,8274,116051.0,2889.0,2885.3198,568.6322
398,8291,116051.0,2889.0,2885.3198,568.6322
399,8309,116082.0,2890.0,2886.214,569.71985
400,8325,116102.0,2887.0,2886.482,570.0456
401,8342,116112.0,2888.0,2886.6033,570.1932
402,8359,116132.0,2889.0,2886.898,570.5516
403,8375,116152.0,2888.0,2887.0671,570.7573
404,8391,116162.0,2889.0,2887.2217,570.94525
405,8409,116182.0,2888.0,2887.3413,571.0908
406,8425,116202.0,2888.0,2887.369,571.1243
407,8441,116212.0,2888.0,2887.4194,571.1858
408,8459,116232.0,2889.0,2887.7358,571.57056
409,8475,116252.0,2888.0,2887.7766,571.62024
410,8492,116272.0,2889.0,2887.9646,571.8489
411,8508,116282.0,2887.0,2887.8875,571.755
412,8524,116302.0,2888.0,2887.9048,571.7761
413,8541,116312.0,2890.0,2888.0725,571.9801
414,8558,116332.0,2889.0,2888.2886,572.24286
415,8574,116342.0,2889.0,2888.3455,572.3121
416,8593,116372.0,2889.0,2888.5698,572.5849
417,8608,116382.0,2889.0,2888.6042,572.62683
418,8626,116402.0,2888.0,2888.5852,572.60364
419,8642,116412.0,2889.0,2888.6184,572.64404
420,8658,116432.0,2890.0,2888.8306,572.90204
421,8675,116442.0,2890.0,2888.924,573.01575
422,8692,116472.0,2889.0,2889.0823,573.2082
423,8709,116482.0,2889.0,2889.0757,573.20013
424,8724,116502.0,2890.0,2889.2178,573.373
425,8742,116522.0,2891.0,2889.418,573.61646
426,8758,116532.0,2890.0,2889.4646,573.6732
427,8777,116552.0,2891.0,2889.5532,573.78094
428,8791,116562.0,2891.0,2889.669,573.92175
429,8808,116582.0,2889.0,2889.5662,573.79663
430,8824,116602.0,2890.0,2889.6328,573.8777
431,8843,116622.0,2891.0,2889.9165,574.2228
432,8859,116632.0,2890.0,2889.923,574.23083
433,8876,116652.0,2891.0,2890.015,574.3424
434,8891,116662.0,2889.0,2889.9336,574.2435
435,8908,116682.0,2892.0,2890.1038,574.45056
436,8926,116702.0,2890.0,2890.088,574.4312
437,8941,116712.0,2891.0,2890.161,574.52
438,8960,116732.0,2889.0,2890.0562,574.3926
439,8974,116732.0,2889.0,2890.0562,574.3926
440,8993,116772.0,2891.0,2890.3916,574.80066
441,9009,116782.0,2890.0,2890.3604,574.7626
442,9026,116802.0,2891.0,2890.6057,575.06104
443,9042,116812.0,2892.0,2890.7173,575.19666
444,9060,116832.0,2892.0,2890.8408,575.3469
445,9075,116852.0,2892.0,2891.0188,575.56335
446,9093,116862.0,2891.0,2891.0173,575.56165
447,9110,116882.0,2894.0,2891.3284,575.93994
448,9124,116902.0,2891.0,2891.4253,576.05774
449,9141,116912.0,2892.0,2891.4712,576.11365
450,9160,116932.0,2891.0,2891.4724,576.1151
451,9174,116952.0,2892.0,2891.6272,576.30334
452,9191,116962.0,2893.0,2891.737,576.437
453,9208,116982.0,2891.0,2891.8445,576.5676
454,9226,117002.0,2893.0,2891.9485,576.6941
455,9243,117012.0,2893.0,2892.0327,576.7966
456,9258,117032.0,2893.0,2892.1077,576.8877
457,9274,117052.0,2892.0,2892.2383,577.0465
458,9291,117062.0,2892.0,2892.2192,577.02344
459,9310,117082.0,2894.0,2892.4192,577.2666
460,9324,117102.0,2892.0,2892.502,577.3672
461,9342,117112.0,2893.0,2892.5417,577.41565
462,9357,117132.0,2894.0,2892.6921,577.5985
463,9374,117152.0,2894.0,2892.9666,577.9323
464,9393,117162.0,2892.0,2892.8892,577.83813
465,9409,117182.0,2892.0,2892.8262,577.7616
466,9426,117202.0,2894.0,2892.9329,577.89136
467,9441,117212.0,2893.0,2892.9382,577.8978
468,9459,117232.0,2893.0,2892.8743,577.82007
469,9474,117252.0,2895.0,2893.0535,578.03796
470,9493,117262.0,2894.0,2893.1292,578.13
471,9509,117282.0,2894.0,2893.263,578.2927
472,9526,117302.0,2894.0,2893.376,578.43024
473,9543,117322.0,2894.0,2893.3982,578.4573
474,9558,117332.0,2894.0,2893.4463,578.51575
475,9577,117352.0,2895.0,2893.6113,578.7165
476,9592,117372.0,2895.0,2893.751,578.88635
477,9609,117382.0,2894.0,2893.771,578.91064
478,9624,117402.0,2893.0,2893.7998,578.9457
479,9642,117412.0,2894.0,2893.816,578.9653
480,9658,117432.0,2893.0,2893.6907,578.813
481,9676,117452.0,2895.0,2893.7446,578.8786
482,9692,117472.0,2894.0,2893.784,578.9264
483,9708,117482.0,2894.0,2893.8013,578.9475
484,9724,117502.0,2895.0,2893.9854,579.1714
485,9741,117512.0,2894.0,2893.9866,579.17285
486,9758,117532.0,2893.0,2893.9822,579.1675
487,9776,117552.0,2894.0,2894.0586,579.26044
488,9792,117562.0,2895.0,2894.1338,579.3519
489,9808,117582.0,2893.0,2894.0332,579.2296
490,9826,117602.0,2893.0,2894.0217,579.21564
491,9841,117612.0,2895.0,2894.1,579.3109
492,9860,117632.0,2894.0,2894.6736,580.0084
493,9875,117652.0,2894.0,2894.6438,579.97217
494,9892,117672.0,2894.0,2895.2073,580.6575
495,9909,117682.0,2903.0,2895.8308,581.4159
496,9926,117702.0,2895.0,2895.6296,581.17114
497,9941,117712.0,2895.0,2895.5793,581.11
498,9959,117722.0,2895.0,2895.533,581.0536
499,9974,117752.0,2895.0,2895.3474,580.8279
500,9992,117772.0,2895.0,2895.2205,580.6735
501,10008,117782.0,2895.0,2895.203,580.6522
502,10027,117802.0,2903.0,2895.8118,581.3927
503,10041,117812.0,2902.0,2896.307,581.9949
504,10058,117832.0,2904.0,2897.4885,583.432
505,10077,117852.0,2904.0,2898.4888,584.6485
506,10092,117872.0,2894.0,2898.4617,584.6156
507,10109,117882.0,2894.0,2898.1047,584.1814
508,10126,117902.0,2903.0,2898.3413,584.4692
509,10142,117912.0,2895.0,2898.074,584.14404
510,10159,117932.0,2895.0,2897.6753,583.6592
511,10176,117952.0,2903.0,2898.5667,584.7433
512,10192,117972.0,2896.0,2898.7612,584.97986
513,10209,117982.0,2903.0,2899.1003,585.3923
514,10226,118002.0,2903.0,2899.773,586.2103
515,10243,118012.0,2904.0,2900.111,586.6216
516,10259,118012.0,2904.0,2900.111,586.6216
517,10276,118052.0,2904.0,2900.4104,586.9856
518,10292,118063.0,2903.0,2900.6177,587.2377
519,10309,118083.0,2905.0,2900.5547,587.16113
520,10326,118103.0,2904.0,2901.1575,587.89417
521,10341,118113.0,2904.0,2901.3848,588.17065
522,10358,118133.0,2905.0,2901.8665,588.75653
523,10374,118153.0,2905.0,2902.2742,589.2523
524,10391,118163.0,2904.0,2902.4124,589.4204
525,10407,118183.0,2904.0,2902.7297,589.80646
526,10426,118203.0,2905.0,2903.0784,590.23047
527,10442,118213.0,2904.0,2903.152,590.3202
528,10459,118233.0,2905.0,2903.3623,590.5758
529,10474,118253.0,2904.0,2903.4602,590.6948
530,10492,118263.0,2904.0,2903.5034,590.74744
531,10509,118283.0,2903.0,2903.4998,590.743
532,10526,118303.0,2904.0,2903.5767,590.8364
533,10543,118313.0,2904.0,2903.6106,590.8778
534,10558,118333.0,2905.0,2903.7505,591.04785
535,10576,118353.0,2905.0,2903.869,591.1919
536,10593,118363.0,2906.0,2904.0393,591.3992
537,10609,118383.0,2904.0,2904.107,591.4814
538,10624,118403.0,2904.0,2904.1643,591.55115
539,10643,118423.0,2905.0,2904.2927,591.7074
540,10659,118433.0,2905.0,2904.3494,591.77625
541,10676,118453.0,2904.0,2904.3691,591.8003
542,10693,118463.0,2905.0,2904.4197,591.8618
