sample,processing_time_ms,sensor_time_ms,raw,smoothed,frequency
148,4352,12372.0,3048.0,3069.354,792.4576
149,4369,12392.0,3036.0,3065.0405,787.2114
150,4385,12402.0,3035.0,3062.6372,784.2885
151,4401,12422.0,3022.0,3057.0576,777.5025
152,4418,12442.0,3006.0,3050.025,768.9492
153,4436,12462.0,3016.0,3045.1667,763.04065
154,4451,12472.0,3016.0,3042.8335,760.2029
155,4470,12492.0,3018.0,3041.4478,758.5176
156,4485,12512.0,3007.0,3037.1133,753.2459
157,4501,12522.0,3004.0,3034.464,750.0239
158,4518,12542.0,3003.0,3028.748,743.07196
159,4535,12562.0,2924.0,3014.7195,726.0102
160,4553,12573.0,2908.0,3006.182,715.62665
161,4569,12593.0,2910.0,2991.4082,697.6586
162,4586,12613.0,2894.0,2977.4768,680.715
163,4602,12623.0,2905.0,2971.6787,673.6633
164,4618,12643.0,2903.0,2961.424,661.19147
165,4636,12653.0,2903.0,2956.7502,655.5071
166,4651,12673.0,2922.0,2951.2654,648.8363
167,4668,12693.0,2859.0,2940.3318,635.53864
168,4687,12713.0,2808.0,2921.0361,612.071
169,4702,12723.0,2808.0,2911.9932,601.07275
170,4718,12743.0,2827.0,2898.938,585.1949
171,4735,12753.0,2826.0,2893.103,578.09827
172,4751,12763.0,2782.0,2884.2148,567.2883
173,4769,12793.0,2730.0,2855.7996,532.72925
174,4785,12803.0,2698.0,2843.1755,517.3756
175,4803,12823.0,2665.0,2816.9119,485.43335
176,4819,12843.0,2671.0,2794.1318,457.7279
177,4835,12863.0,2695.0,2777.9485,438.04544
178,4851,12873.0,2697.0,2771.4727,430.16943
179,4869,12893.0,2714.0,2761.32,417.82172
180,4885,12913.0,2763.0,2759.4438,415.53983
181,4902,12923.0,2779.0,2761.0083,417.44254
182,4918,12933.0,2782.0,2762.6877,419.4851
183,4936,12963.0,2745.0,2762.4062,419.14276
184,4953,12973.0,2670.0,2755.0137,410.15176
185,4968,12993.0,2718.0,2750.2852,404.40088
186,4986,13013.0,2712.0,2743.6685,396.35352
187,5002,13023.0,2700.0,2740.175,392.1048
188,5019,13033.0,2699.0,2736.881,388.09863
189,5034,13053.0,2701.0,2731.2961,381.30612
190,5053,13073.0,2719.0,2726.9785,376.05496
191,5068,13093.0,2729.0,2726.185,375.08994
192,5086,13113.0,2728.0,2726.611,375.6081
193,5102,13123.0,2749.0,2728.402,377.78632
194,5120,13143.0,2750.0,2730.321,380.1202
195,5136,13163.0,2792.0,2737.6604,389.04642
196,5152,13173.0,2794.0,2742.1675,394.528
197,5169,13193.0,2795.0,2748.001,401.6228
198,5185,13213.0,2792.0,2756.3784,411.81158
199,5203,13223.0,2827.0,2762.028,418.6828
200,5219,13243.0,2826.0,2772.075,430.90198
201,5236,13263.0,2824.0,2780.4187,441.04977
202,5253,13273.0,2841.0,2785.2651,446.9441
203,5269,13293.0,2843.0,2793.3235,456.74478
204,5285,13303.0,2827.0,2796.0176,460.0214
205,5300,13323.0,2810.0,2799.2693,463.97617
206,5319,13343.0,2776.0,2796.9463,461.15088
207,5336,13363.0,2749.0,2789.7288,452.37283
208,5353,13373.0,2716.0,2783.8306,445.19934
209,5368,13393.0,2679.0,2769.2007,427.40622
210,5386,13413.0,2647.0,2751.682,406.09958
211,5403,13423.0,2648.0,2743.3875,396.01175
212,5419,13443.0,2680.0,2731.811,381.9323
213,5435,13453.0,2684.0,2727.986,377.2804
214,5453,13473.0,2703.0,2723.8538,372.25458
215,5468,13493.0,2727.0,2723.4539,371.7682
216,5486,13513.0,2761.0,2728.3376,377.70795
217,5503,13523.0,2766.0,2731.3506,381.37234
218,5519,13543.0,2784.0,2738.7751,390.40222
219,5536,13553.0,2806.0,2744.153,396.94293
220,5553,13573.0,2874.0,2759.8289,416.0081
221,5568,13593.0,2842.0,2773.3335,432.43265
222,5585,13603.0,2830.0,2777.8667,437.94598
223,5603,13623.0,2812.0,2782.9622,444.14316
224,5619,13643.0,2781.0,2783.912,445.29852
225,5635,13663.0,2745.0,2779.1865,439.55118
226,5652,13673.0,2720.0,2774.4517,433.79257
227,5669,13693.0,2702.0,2764.1328,421.2426
228,5685,13703.0,2701.0,2759.0823,415.10007
229,5700,13723.0,2684.0,2747.5496,401.0738
230,5720,13743.0,2688.0,2738.182,389.68066
231,5735,13753.0,2699.0,2735.0474,385.8684
232,5752,13773.0,2718.0,2731.9873,382.14673
233,5768,13793.0,2716.0,2732.9907,383.3671
234,5786,13813.0,2728.0,2731.4883,381.53983
235,5803,13823.0,2697.0,2728.7292,378.1842
236,5818,13843.0,2712.0,2726.1597,375.05905
237,5835,13853.0,2728.0,2726.307,375.2381
238,5851,13873.0,2747.0,2729.4116,379.01413
239,5870,13893.0,2727.0,2729.1147,378.65305
240,5885,13903.0,2732.0,2729.3455,378.9337
241,5902,13923.0,2764.0,2733.491,383.9755
242,5918,13943.0,2808.0,2742.654,395.11978
243,5936,13963.0,2796.0,2751.0686,405.3537
244,5953,13973.0,2807.0,2755.5432,410.7958
245,5969,13993.0,2798.0,2762.8743,419.71194
246,5986,14013.0,2816.0,2769.5625,427.84628
247,6002,14023.0,2781.0,2770.4775,428.95917
248,6019,14043.0,2792.0,2773.9307,433.15894
249,6035,14043.0,2792.0,2773.9307,433.15894
250,6051,14073.0,2796.0,2779.239,439.61502
251,6068,14093.0,2793.0,2781.6472,442.5439
252,6085,14113.0,2812.0,2785.2056,444.03775
253,6103,14123.0,2812.0,2787.349,449.47867
254,6119,14143.0,2839.0,2794.1787,457.78494
255,6135,14163.0,2857.0,2801.473,466.65622
256,6151,14173.0,2860.0,2806.155,472.3507
257,6168,14193.0,2905.0,2817.8784,486.6089
258,6186,14213.0,2870.0,2825.1482,495.4505
259,6202,14223.0,2872.0,2828.8962,500.00894
260,6219,14243.0,2874.0,2835.677,508.25583
261,6236,14263.0,2874.0,2844.8752,519.4429
262,6252,14273.0,2873.0,2847.1252,522.1793
263,6268,14293.0,2889.0,2853.41,529.8229
264,6286,14313.0,2890.0,2858.8093,536.3897
265,6302,14323.0,2871.0,2859.7847,537.5759
266,6318,14343.0,2888.0,2863.0144,541.504
267,6335,14363.0,2888.0,2867.1465,546.52954
268,6351,14373.0,2877.0,2867.9348,547.4883
269,6368,14393.0,2889.0,2872.2744,552.7662
270,6385,14413.0,2887.0,2874.8306,555.875
271,6403,14423.0,2893.0,2876.2842,557.64294
272,6419,14443.0,2940.0,2882.4646,565.15967
273,6435,14453.0,2893.0,2883.3074,566.1847
274,6452,14473.0,2910.0,2886.0825,569.5598
275,6470,14493.0,2893.0,2887.8074,571.6576
276,6486,14513.0,2893.0,2888.7522,572.8067
277,6501,14523.0,2894.0,2889.172,573.3175
278,6519,14543.0,2879.0,2891.9521,576.69855
279,6535,14563.0,2891.0,2891.806,576.52075
280,6553,14574.0,2910.0,2893.2615,578.291
281,6568,14594.0,2904.0,2894.7637,580.118
282,6585,14604.0,2907.0,2895.7427,581.3087
283,6601,14624.0,2905.0,2897.1646,583.03796
284,6619,14644.0,2904.0,2898.5825,584.7625
285,6635,14654.0,2906.0,2899.176,585.4844
286,6652,14664.0,2905.0,2899.6418,586.0509
287,6669,14694.0,2905.0,2901.337,588.1125
288,6684,14704.0,2888.0,2900.27,586.8149
289,6702,14724.0,2912.0,2901.4094,588.2007
290,6718,14744.0,2907.0,2901.0906,587.81287
291,6735,14744.0,2907.0,2901.0906,587.81287
292,6753,14774.0,2910.0,2903.0684,590.21826
293,6769,14794.0,2908.0,2903.7522,591.05
294,6786,14814.0,2910.0,2904.6384,592.1278
295,6802,14824.0,2909.0,2904.9873,592.5521
296,6819,14834.0,2910.0,2905.3884,593.0399
297,6835,14854.0,2904.0,2907.5305,595.64526
298,6853,14874.0,2910.0,2907.9097,596.1063
299,6868,14894.0,2872.0,2905.2644,592.88916
300,6885,14904.0,2906.0,2905.3232,592.9607
301,6903,14924.0,2938.0,2908.944,597.36444
302,6918,14934.0,2878.0,2906.4685,594.35364
303,6935,14954.0,2877.0,2905.1807,592.7873
304,6953,14974.0,2908.0,2906.4233,594.2987
305,6968,14994.0,2911.0,2907.8623,596.04877
306,6986,15004.0,2920.0,2908.8333,597.2296
307,7001,15024.0,2920.0,2910.6956,599.4946
308,7019,15044.0,2910.0,2910.6624,599.4542
309,7035,15044.0,2910.0,2910.6624,599.4542
310,7051,15044.0,2910.0,2910.6624,599.4542
311,7069,15044.0,2910.0,2910.6624,599.4542
312,7084,15054.0,2910.0,2910.6094,599.3898
313,7102,15064.0,2910.0,2910.5605,599.3304
314,7119,15074.0,2922.0,2911.4756,600.4433
315,7135,15084.0,2923.0,2912.3975,601.5645
316,7151,15084.0,2923.0,2912.3975,601.5645
317,7170,15084.0,2923.0,2912.3975,601.5645
318,7185,15084.0,2923.0,2912.3975,601.5645
319,7203,15084.0,2923.0,2912.3975,601.5645
320,7219,15104.0,2934.0,2913.5076,602.9146
321,7236,15104.0,2934.0,2913.5076,602.9146
322,7251,15124.0,2894.0,2912.4983,601.68713
323,7269,15144.0,2895.0,2910.841,599.6716
324,7285,15174.0,2921.0,2912.2886,601.43207
325,7301,15194.0,2921.0,2914.8042,604.4916
326,7318,15194.0,2921.0,2914.8042,604.4916
327,7335,15194.0,2921.0,2914.8042,604.4916
328,7351,15214.0,2936.0,2916.1462,606.12384
329,7369,15294.0,2924.0,2917.7373,608.05884
330,7385,15304.0,2920.0,2917.9182,608.27893
331,7403,15364.0,2911.0,2919.705,610.45215
332,7418,15444.0,2970.0,2922.3728,613.69666
333,7435,15454.0,2934.0,2923.303,614.828
334,7451,15474.0,2927.0,2922.4727,613.8181
335,7470,15494.0,2922.0,2923.357,614.89355
336,7485,15504.0,2927.0,2923.6484,615.2481
337,7502,15524.0,2925.0,2927.0945,619.4392
338,7519,15544.0,2912.0,2925.88,617.96204
339,7536,15554.0,2951.0,2927.8894,620.40607
340,7552,15574.0,2926.0,2927.6729,620.14264
341,7568,15594.0,2975.0,2930.8208,623.97125
342,7586,15604.0,2938.0,2931.395,624.6696
343,7602,15624.0,2927.0,2931.456,624.74384
344,7618,15634.0,2927.0,2931.0996,624.3103
345,7635,15644.0,2825.0,2922.6116,613.98706
346,7653,15674.0,2952.0,2926.5366,618.76074
347,7668,15694.0,2927.0,2927.2703,619.653
348,7686,15704.0,2939.0,2928.2087,620.79443
349,7703,15724.0,2936.0,2929.4055,622.24994
350,7719,15744.0,2936.0,2929.6824,622.5867
351,7736,15754.0,2936.0,2930.1877,623.2013
352,7751,15774.0,2935.0,2931.0005,624.1898
353,7769,15784.0,2936.0,2931.4004,624.67615
354,7785,15804.0,2921.0,2929.8765,622.82275
355,7803,15824.0,2935.0,2930.737,623.8694
356,7819,15844.0,2935.0,2930.582,623.68085
357,7835,15854.0,2936.0,2931.0154,624.2079
358,7853,15874.0,2925.0,2930.901,624.0686
359,7868,15894.0,2936.0,2931.684,625.0212
