sample,processing_time_ms,sensor_time_ms,raw,smoothed,frequency
51,2788,9972.0,3006.0,3014.3794,725.59656
52,2805,9992.0,3015.0,3014.5483,725.802
53,2822,10012.0,3016.0,3014.9185,726.2522
54,2838,10022.0,3006.0,3014.205,725.3845
55,2854,10042.0,3017.0,3014.5608,725.8172
56,2872,10052.0,3016.0,3014.676,725.95734
57,2888,10073.0,3017.0,3015.0332,726.3917
58,2905,10093.0,3017.0,3015.409,726.8487
59,2922,10103.0,3016.0,3015.4563,726.9063
60,2938,10123.0,3017.0,3015.6934,727.19464
61,2955,10143.0,3016.0,3015.814,727.3413
62,2972,10153.0,3018.0,3015.9888,727.5539
63,2988,10163.0,3016.0,3015.9897,727.5551
64,3004,10183.0,3018.0,3016.1511,727.7514
65,3022,10203.0,3017.0,3017.4592,729.3423
66,3037,10223.0,3015.0,3017.155,728.97235
67,3054,10233.0,3017.0,3017.1426,728.9572
68,3071,10253.0,3016.0,3016.9673,728.744
69,3088,10273.0,3017.0,3017.1194,728.92896
70,3104,10283.0,3018.0,3017.19,729.01483
71,3121,10303.0,3016.0,3017.007,728.7924
72,3138,10323.0,3017.0,3016.9324,728.70154
73,3155,10343.0,3017.0,3016.9426,728.71405
74,3172,10353.0,3015.0,3016.787,728.5249
75,3188,10373.0,3017.0,3016.746,728.475
76,3204,10373.0,3017.0,3016.746,728.475
77,3221,10403.0,3017.0,3015.7778,727.29736
78,3238,10423.0,3018.0,3016.0457,727.62305
79,3255,10433.0,3017.0,3016.122,727.71606
80,3272,10443.0,3016.0,3016.1123,727.70416
81,3289,10463.0,3018.0,3016.3286,727.9672
82,3305,10493.0,3016.0,3016.4028,728.0575
83,3320,10503.0,3018.0,3016.5305,728.21277
84,3339,10523.0,3016.0,3016.5962,728.29266
85,3355,10543.0,3015.0,3016.5718,728.263
86,3371,10553.0,3016.0,3016.5261,728.20746
87,3389,10573.0,3017.0,3016.5254,728.20654
88,3405,10593.0,3007.0,3015.8718,727.4117
89,3422,10603.0,3017.0,3015.9622,727.52155
90,3439,10623.0,3017.0,3016.0479,727.62573
91,3454,10633.0,3016.0,3016.044,727.62103
92,3472,10653.0,3017.0,3016.1172,727.7101
93,3489,10673.0,3017.0,3016.1792,727.7855
94,3505,10683.0,3016.0,3016.1648,727.768
95,3522,10703.0,3017.0,3016.1458,727.7448
96,3538,10723.0,3016.0,3016.2708,727.89685
97,3555,10743.0,3017.0,3016.3828,728.03314
98,3570,10753.0,3017.0,3016.4321,728.09314
99,3588,10773.0,3017.0,3016.7402,728.46783
100,3605,10793.0,3016.0,3016.7737,728.50854
101,3621,10803.0,3016.0,3016.7117,728.4331
102,3638,10823.0,3016.0,3016.455,728.12103
103,3654,10843.0,3017.0,3016.3916,728.0439
104,3671,10853.0,3016.0,3016.3604,728.0058
105,3688,10873.0,3015.0,3016.2986,727.9307
106,3705,10893.0,3002.0,3015.1326,726.5126
107,3721,10903.0,3016.0,3015.202,726.5969
108,3738,10923.0,3015.0,3015.2446,726.64886
109,3755,10943.0,3008.0,3014.7207,726.01166
110,3772,10953.0,3016.0,3014.823,726.13605
111,3788,10973.0,3007.0,3014.1365,725.30115
112,3806,10993.0,3014.0,3014.042,725.1862
113,3821,11003.0,3014.0,3014.0386,725.18207
114,3838,11023.0,3007.0,3012.8838,723.7776
115,3855,11043.0,3007.0,3011.98,722.67834
116,3871,11053.0,3006.0,3011.5015,722.0964
117,3889,11053.0,3006.0,3011.5015,722.0964
118,3905,11093.0,3006.0,3009.3054,719.4255
119,3922,11103.0,3007.0,3009.121,719.2013
120,3939,11123.0,3007.0,3008.7954,718.80524
121,3955,11133.0,3015.0,3009.2917,719.4089
122,3972,11153.0,3007.0,3009.602,719.7863
123,3989,11173.0,3015.0,3010.4312,720.7947
124,4004,11193.0,3014.0,3010.464,720.8347
125,4021,11203.0,3015.0,3010.827,721.27594
126,4039,11223.0,3014.0,3010.799,721.24207
127,4055,11223.0,3014.0,3010.799,721.24207
128,4072,11253.0,3014.0,3011.7224,722.36505
129,4089,11263.0,3017.0,3012.1445,722.87854
130,4105,11293.0,3016.0,3012.9243,723.8269
131,4122,11303.0,3015.0,3013.0903,724.0288
132,4139,11323.0,3017.0,3013.6172,724.66956
133,4155,11333.0,3015.0,3013.7278,724.8041
134,4171,11353.0,3008.0,3013.3633,724.3608
135,4189,11353.0,3008.0,3013.3633,724.3608
136,4205,11383.0,3000.0,3012.5254,723.3417
137,4221,11403.0,3015.0,3012.9792,723.8937
138,4238,11423.0,3015.0,3013.2896,724.27106
139,4255,11443.0,3015.0,3013.6257,724.67993
140,4272,11453.0,3016.0,3013.8157,724.911
141,4288,11473.0,3015.0,3013.9976,725.13214
142,4305,11473.0,3015.0,3013.9976,725.13214
143,4322,11473.0,3015.0,3013.9976,725.13214
144,4339,11523.0,3015.0,3014.5942,725.85785
145,4356,11543.0,3016.0,3014.6628,725.9413
146,4372,11553.0,3017.0,3014.8499,726.1687
147,4388,11573.0,3016.0,3015.0266,726.3837
148,4405,11583.0,3016.0,3015.1045,726.4784
149,4422,11603.0,3015.0,3015.1619,726.5482
150,4438,11623.0,3016.0,3015.2908,726.705
151,4455,11633.0,3015.0,3015.2676,726.67676
152,4471,11653.0,3015.0,3015.3,726.71625
153,4487,11653.0,3015.0,3015.3,726.71625
154,4506,11653.0,3015.0,3015.3,726.71625
155,4522,11703.0,3002.0,3013.8977,725.0107
156,4539,11723.0,3015.0,3014.1406,725.30615
157,4555,11733.0,3016.0,3014.2893,725.487
158,4572,11753.0,3016.0,3014.5522,725.80676
159,4589,11773.0,3015.0,3014.621,725.8905
160,4605,11783.0,3016.0,3014.7314,726.0247
161,4622,11803.0,3016.0,3014.9263,726.26166
162,4638,11813.0,3015.0,3014.9321,726.2688
163,4655,11833.0,3015.0,3015.0898,726.4606
164,4672,11853.0,3016.0,3015.2295,726.63043
165,4689,11873.0,2975.0,3011.332,721.8903
166,4705,11883.0,2939.0,3005.5454,714.85254
167,4722,11903.0,2904.0,2991.1255,697.3148
168,4738,11923.0,2889.0,2975.8071,678.6843
169,4756,11933.0,2887.0,2968.7026,670.04376
170,4772,11953.0,2877.0,2955.3533,653.80804
171,4789,11963.0,2876.0,2949.0051,646.0873
172,4805,11983.0,2860.0,2935.1865,629.2809
173,4822,12003.0,2856.0,2922.1404,613.41394
174,4839,12023.0,2872.0,2914.3652,603.95776
175,4856,12043.0,2875.0,2908.3188,596.604
176,4872,12053.0,2859.0,2904.3733,591.8053
177,4889,12074.0,2816.0,2891.903,576.6389
178,4905,12084.0,2814.0,2885.671,569.0592
179,4923,12104.0,2825.0,2876.2783,557.63586
180,4938,12124.0,2830.0,2868.7283,548.4533
181,4956,12134.0,2832.0,2865.79,544.87976
182,4972,12154.0,2847.0,2862.6094,541.0114
183,4988,12174.0,2863.0,2862.154,540.45764
184,5005,12184.0,2841.0,2860.4617,538.39935
185,5021,12204.0,2776.0,2848.9602,524.411
186,5039,12224.0,2792.0,2839.1807,512.517
187,5055,12244.0,2792.0,2832.2283,504.0614
188,5072,12254.0,2775.0,2827.65,498.4931
189,5088,12264.0,2760.0,2822.2378,491.91083
190,5106,12294.0,2712.0,2799.4336,464.176
191,5121,12304.0,2732.0,2794.0388,457.61478
192,5138,12324.0,2697.0,2781.7832,442.70932
193,5154,12334.0,2667.0,2772.6006,431.54126
194,5172,12354.0,2635.0,2752.3484,406.91022
195,5189,12374.0,2685.0,2739.5012,391.28528
196,5205,12384.0,2714.0,2737.4612,388.80414
197,5223,12404.0,2748.0,2737.9023,389.3407
198,5238,12424.0,2761.0,2741.3765,393.56598
199,5256,12444.0,2746.0,2743.7058,396.39896
200,5272,12454.0,2700.0,2740.2095,392.14667
201,5289,12474.0,2682.0,2731.1213,381.0935
202,5306,12484.0,2696.0,2728.3115,377.67618
203,5322,12494.0,2700.0,2726.0466,374.92157
204,5339,12524.0,2718.0,2722.6084,370.73996
205,5356,12544.0,2751.0,2725.7183,374.52222
206,5372,12554.0,2776.0,2729.7407,379.4144
207,5389,12554.0,2776.0,2729.7407,379.4144
208,5406,12594.0,2832.0,2754.7969,409.8881
209,5422,12604.0,2811.0,2759.2932,415.35663
210,5439,12624.0,2745.0,2759.6003,415.73013
211,5456,12644.0,2680.0,2749.7288,403.72418
212,5472,12654.0,2651.0,2741.8306,394.11826
213,5489,12674.0,2620.0,2724.0742,372.5227
214,5506,12684.0,2639.0,2717.2683,364.24524
215,5522,12704.0,2695.0,2712.0815,357.937
216,5539,12724.0,2742.0,2715.573,362.18338
217,5555,12744.0,2751.0,2721.7505,369.69653
218,5573,12754.0,2735.0,2722.8105,370.9858
219,5589,12774.0,2744.0,2726.0652,374.94415
220,5605,12794.0,2715.0,2724.071,372.51886
221,5622,12804.0,2745.0,2725.7454,374.55518
222,5638,12814.0,2749.0,2727.6057,376.81775
223,5655,12844.0,2796.0,2741.0935,393.22183
224,5673,12854.0,2794.0,2745.326,398.36935
225,5689,12864.0,2808.0,2750.3398,404.46738
226,5705,12894.0,2828.0,2765.2012,422.54196
227,5721,12904.0,2843.0,2771.425,430.11154
228,5739,12924.0,2856.0,2783.6062,444.92648
229,5755,12934.0,2859.0,2789.6377,452.2621
230,5772,12934.0,2859.0,2789.6377,452.2621
231,5789,12974.0,2877.0,2810.9421,478.17288
232,5806,12984.0,2880.0,2816.4668,484.89206
233,5822,13004.0,2873.0,2826.2544,496.7959
234,5839,13024.0,2890.0,2835.8987,508.52542
235,5856,13044.0,2891.0,2844.4358,518.9084
236,5872,13054.0,2892.0,2848.241,523.5363
237,5888,13074.0,2894.0,2855.196,531.9952
238,5906,13094.0,2891.0,2860.769,538.7732
239,5921,13104.0,2892.0,2863.2676,541.8119
240,5939,13124.0,2892.0,2867.681,547.1795
241,5956,13144.0,2894.0,2871.5027,551.82764
242,5971,13154.0,2894.0,2873.3025,554.01654
243,5988,13154.0,2894.0,2873.3025,554.01654
244,6005,13174.0,2895.0,2877.2239,558.78577
245,6022,13204.0,2905.0,2881.3984,563.8629
246,6039,13224.0,2908.0,2885.411,568.7429
247,6055,13234.0,2908.0,2887.218,570.9408
248,6073,13254.0,2908.0,2890.4102,574.8231
249,6088,13274.0,2910.0,2893.4192,578.4828
250,6106,13294.0,2919.0,2896.7595,582.5454
251,6121,13304.0,2908.0,2897.6587,583.6389
252,6138,13314.0,2910.0,2898.646,584.8397
253,6156,13344.0,2922.0,2903.532,590.7821
254,6173,13354.0,2922.0,2905.0095,592.57916
255,6189,13374.0,2920.0,2907.3857,595.4691
256,6205,13384.0,2921.0,2908.4749,596.79376
257,6222,13404.0,2921.0,2910.4724,599.2232
258,6239,13414.0,2923.0,2911.4746,600.44214
259,6256,13444.0,2920.0,2913.5027,602.9087
260,6272,13454.0,2920.0,2914.0225,603.5408
261,6287,13474.0,2920.0,2915.0142,604.74695
262,6306,13494.0,2920.0,2915.8535,605.7678
263,6322,13504.0,2920.0,2916.1853,606.17126
264,6339,13524.0,2924.0,2917.1648,607.36255
265,6356,13544.0,2924.0,2918.0674,608.4603
266,6373,13554.0,2924.0,2918.542,609.0376
267,6388,13574.0,2925.0,2919.6077,610.3336
268,6405,13584.0,2924.0,2919.959,610.7609
269,6422,13604.0,2925.0,2920.6597,611.61316
270,6439,13624.0,2923.0,2921.0928,612.1399
271,6455,13644.0,2923.0,2921.312,612.4065
272,6472,13654.0,2922.0,2921.367,612.4733
273,6489,13674.0,2921.0,2921.384,612.4941
274,6506,13694.0,2920.0,2921.245,612.32513
275,6522,13704.0,2920.0,2921.1455,612.20404
276,6539,13724.0,2922.0,2921.2031,612.2741
277,6555,13744.0,2922.0,2921.2517,612.3331
278,6572,13754.0,2921.0,2921.2317,612.3088
279,6589,13774.0,2906.0,2919.996,610.806
280,6606,13784.0,2923.0,2920.2363,611.09827
281,6623,13804.0,2922.0,2920.36,611.2488
282,6638,13824.0,2922.0,2920.6855,611.64453
283,6655,13844.0,2924.0,2921.1208,612.17395
284,6672,13854.0,2926.0,2921.5112,612.6488
285,6689,13874.0,2926.0,2922.0537,613.30853
286,6705,13894.0,2934.0,2923.2998,614.8241
287,6722,13904.0,2927.0,2923.5957,615.18396
288,6739,13924.0,2926.0,2923.965,615.63324
289,6756,13934.0,2928.0,2924.2878,616.02576
290,6772,13954.0,2936.0,2925.4246,617.40826
291,6789,13974.0,2936.0,2927.0488,619.3837
292,6805,13984.0,2936.0,2927.765,620.25464
293,6823,14004.0,2937.0,2929.1833,621.97974
294,6838,14024.0,2937.0,2930.3105,623.3507
295,6856,14044.0,2937.0,2931.3381,624.60046
296,6872,14054.0,2939.0,2931.9512,625.34607
297,6889,14075.0,2940.0,2933.114,626.76025
298,6906,14095.0,2940.0,2934.0981,627.9572
299,6921,14105.0,2941.0,2934.6504,628.62885
300,6938,14125.0,2940.0,2935.4722,629.6283
301,6956,14135.0,2940.0,2935.8345,630.0689
302,6972,14155.0,2941.0,2936.5542,630.9443
303,6989,14175.0,2942.0,2937.2434,631.78253
304,7006,14195.0,2941.0,2937.7468,632.3948
305,7022,14205.0,2941.0,2938.007,632.7113
306,7039,14215.0,2942.0,2938.3264,633.09973
307,7056,14225.0,2941.0,2938.5403,633.3598
308,7072,14255.0,2941.0,2939.2998,634.2835
309,7089,14275.0,2941.0,2939.708,634.78
310,7105,14285.0,2939.0,2939.6514,634.7111
311,7123,14305.0,2943.0,2940.0923,635.2474
312,7138,14325.0,2940.0,2940.2253,635.4092
313,7156,14335.0,2941.0,2940.2874,635.4846
314,7172,14355.0,2942.0,2940.5503,635.8044
315,7189,14365.0,2942.0,2940.6663,635.94543
316,7205,14385.0,2942.0,2940.7974,636.1049
317,7221,14405.0,2942.0,2940.9822,636.3297
318,7239,14425.0,2944.0,2941.1514,636.53546
319,7256,14445.0,2943.0,2941.3616,636.7911
320,7272,14455.0,2942.0,2941.4126,636.85315
321,7289,14475.0,2942.0,2941.6501,637.1421
322,7305,14485.0,2942.0,2941.6782,637.1762
323,7323,14505.0,2952.0,2942.6013,638.2989
324,7339,14525.0,2952.0,2943.9714,639.9653
325,7355,14535.0,2951.0,2944.5337,640.64905
326,7373,14555.0,2952.0,2945.607,641.9544
327,7389,14575.0,2952.0,2946.5889,643.1486
328,7405,14585.0,2952.0,2947.0217,643.67505
329,7422,14605.0,2953.0,2948.0137,644.8815
330,7439,14625.0,2953.0,2948.7058,645.72327
331,7456,14635.0,2954.0,2949.1294,646.23846
332,7473,14645.0,2954.0,2949.519,646.71234
333,7488,14665.0,2954.0,2950.2073,647.5494
334,7505,14685.0,2954.0,2950.7898,648.2579
335,7523,14705.0,2955.0,2951.4365,649.04443
336,7539,14725.0,2954.0,2951.9773,649.7021
337,7556,14745.0,2957.0,2952.528,650.37195
338,7572,14755.0,2955.0,2952.7258,650.6125
339,7589,14775.0,2956.0,2953.008,650.9557
340,7606,14785.0,2956.0,2953.2473,651.24677
341,7622,14805.0,2957.0,2953.7502,651.8584
342,7640,14825.0,2957.0,2954.1758,652.376
343,7655,14835.0,2956.0,2954.3218,652.5535
344,7672,14855.0,2955.0,2954.4995,652.7697
345,7689,14875.0,2957.0,2954.81,653.14734
346,7706,14885.0,2956.0,2954.9053,653.2632
347,7722,14905.0,2957.0,2955.227,653.6545
348,7738,14925.0,2957.0,2955.4258,653.89624
349,7756,14935.0,2956.0,2955.4717,653.9521
350,7772,14955.0,2957.0,2955.78,654.327
351,7789,14975.0,2952.0,2955.273,653.7103
352,7806,14985.0,2941.0,2954.131,652.3216
353,7822,15005.0,2935.0,2951.487,649.1059
354,7839,15025.0,2922.0,2946.958,643.59753
355,7855,15035.0,2909.0,2943.9214,639.90436
356,7872,15055.0,2904.0,2937.9368,632.62585
357,7889,15075.0,2895.0,2931.3416,624.60455
358,7905,15085.0,2893.0,2928.2742,620.874
359,7922,15105.0,2893.0,2922.856,614.2843
360,7939,15125.0,2904.0,2919.2974,609.9563
361,7956,15135.0,2906.0,2918.2336,608.66254
362,7973,15155.0,2910.0,2916.8218,606.94543
363,7989,15175.0,2919.0,2916.4204,606.4573
364,8006,15195.0,2921.0,2917.124,607.313
365,8022,15205.0,2924.0,2917.674,607.98193
366,8039,15225.0,2920.0,2918.105,608.5061
367,8056,15235.0,2919.0,2918.1765,608.5931
368,8072,15255.0,2921.0,2918.3894,608.8519
369,8089,15275.0,2924.0,2919.3247,609.9895
370,8103,15285.0,2921.0,2919.4587,610.15247
371,8123,15305.0,2920.0,2919.3948,610.0747
372,8139,15325.0,2920.0,2919.5613,610.2772
373,8155,15335.0,2920.0,2919.5964,610.31995
374,8172,15355.0,2893.0,2916.3945,606.4258
375,8189,15375.0,2907.0,2914.6572,604.31287
376,8206,15385.0,2909.0,2914.2046,603.7623
377,8223,15405.0,2923.0,2915.3347,605.13684
378,8239,15425.0,2927.0,2916.9792,607.1369
379,8256,15435.0,2927.0,2917.781,608.11206
380,8273,15455.0,2928.0,2919.3508,610.0213
381,8289,15465.0,2936.0,2920.6829,611.6413
382,8306,15485.0,2936.0,2922.962,614.41315
383,8322,15485.0,2936.0,2922.962,614.41315
384,8339,15485.0,2936.0,2922.962,614.41315
385,8356,15495.0,2936.0,2924.005,615.68164
386,8372,15495.0,2936.0,2924.005,615.68164
387,8389,15495.0,2936.0,2924.005,615.68164
388,8406,15505.0,2938.0,2925.1245,617.04333
389,8422,15515.0,2937.0,2926.0745,618.19867
390,8439,15515.0,2937.0,2926.0745,618.19867
391,8456,15515.0,2937.0,2926.0745,618.19867
392,8472,15515.0,2937.0,2926.0745,618.19867
393,8489,15525.0,2938.0,2927.0286,619.3591
394,8506,15575.0,2941.0,2931.3494,624.61414
395,8522,15575.0,2941.0,2931.3494,624.61414
396,8539,15575.0,2941.0,2931.3494,624.61414
397,8555,15575.0,2941.0,2931.3494,624.61414
398,8573,15575.0,2941.0,2931.3494,624.61414
399,8590,15575.0,2941.0,2931.3494,624.61414
400,8605,15745.0,2951.0,2938.6123,633.4474
401,8622,15775.0,2941.0,2939.965,635.09265
402,8640,15825.0,2942.0,2940.7988,636.1067
403,8656,15845.0,2952.0,2941.7834,637.3042
404,8673,15855.0,2952.0,2942.6008,638.29834
405,8689,15875.0,2943.0,2943.3245,639.1784
406,8706,15885.0,2952.0,2944.0186,640.0225
407,8723,15905.0,2951.0,2945.0173,641.2373
408,8740,15925.0,2952.0,2946.0898,642.5417
409,8756,15935.0,2952.0,2946.5627,643.1169
410,8773,15955.0,2944.0,2946.8313,643.4435
411,8789,15965.0,2951.0,2947.1648,643.8491
412,8805,15985.0,2952.0,2947.834,644.66296
413,8823,16005.0,2951.0,2948.3938,645.3438
414,8839,16025.0,2953.0,2949.1013,646.2043
415,8856,16035.0,2953.0,2949.4133,646.5838
416,8872,16055.0,2952.0,2949.9578,647.246
417,8889,16076.0,2952.0,2950.345,647.71686
418,8906,16086.0,2954.0,2950.6375,648.0726
419,8922,16106.0,2954.0,2951.154,648.70087
420,8939,16126.0,2952.0,2951.284,648.8588
421,8956,16136.0,2952.0,2951.3413,648.9286
422,8972,16156.0,2954.0,2951.6025,649.24634
423,8990,16176.0,2952.0,2951.7373,649.4102
424,9005,16186.0,2954.0,2951.9182,649.63025
425,9023,16206.0,2956.0,2952.3242,650.1241
426,9040,16226.0,2955.0,2952.6616,650.5344
427,9056,16236.0,2954.0,2952.7688,650.66473
428,9072,16256.0,2954.0,2952.9578,650.8946
429,9087,16266.0,2956.0,2953.2012,651.1906
430,9106,16286.0,2954.0,2953.324,651.33997
431,9123,16306.0,2955.0,2953.2134,651.2055
432,9140,16326.0,2955.0,2953.4878,651.5392
433,9155,16336.0,2956.0,2953.6887,651.78357
434,9172,16356.0,2953.0,2953.6565,651.7444
435,9189,16376.0,2955.0,2953.8628,651.9953
436,9206,16386.0,2956.0,2954.0337,652.2032
437,9222,16406.0,2955.0,2954.1086,652.2943
438,9240,16426.0,2955.0,2954.319,652.55023
439,9256,16436.0,2955.0,2954.3735,652.61646
440,9273,16446.0,2955.0,2954.4236,652.6773
441,9289,16476.0,2957.0,2954.8525,653.19904
442,9306,16486.0,2956.0,2954.9443,653.31067
443,9322,16506.0,2955.0,2954.953,653.32104
444,9339,16526.0,2955.0,2954.96,653.3297
445,9356,16536.0,2956.0,2955.0432,653.4309
446,9372,16556.0,2957.0,2955.2703,653.7071
447,9389,16576.0,2957.0,2955.3887,653.85114
448,9406,16586.0,2956.0,2955.4375,653.9105
449,9423,16606.0,2957.0,2955.7512,654.292
450,9439,16626.0,2957.0,2955.8696,654.43604
451,9456,16636.0,2957.0,2955.96,654.5459
452,9473,16656.0,2956.0,2956.0398,654.643
453,9489,16676.0,2957.0,2956.1873,654.8223
454,9506,16686.0,2956.0,2956.1724,654.8042
455,9523,16706.0,2955.0,2956.1394,654.76416
456,9539,16726.0,2957.0,2956.1245,654.746
457,9556,16736.0,2959.0,2956.3545,655.02576
458,9573,16756.0,2956.0,2956.3738,655.0492
459,9590,16776.0,2957.0,2956.5437,655.25586
460,9607,16776.0,2957.0,2956.5437,655.25586
461,9622,16806.0,2958.0,2956.7249,655.47614
462,9639,16826.0,2957.0,2956.767,655.5275
463,9656,16836.0,2959.0,2956.9458,655.74493
464,9673,16856.0,2966.0,2957.7476,656.72
465,9690,16876.0,2958.0,2957.7126,656.67755
466,9707,16886.0,2958.0,2957.7356,656.70544
467,9723,16906.0,2958.0,2957.7764,656.755
468,9739,16926.0,2958.0,2957.8105,656.79663
469,9756,16936.0,2959.0,2957.9058,656.9124
470,9772,16956.0,2957.0,2957.8403,656.8328
471,9790,16976.0,2960.0,2958.0247,657.057
472,9806,16986.0,2958.0,2958.0227,657.0546
473,9823,17006.0,2958.0,2958.6816,657.856
474,9839,17006.0,2958.0,2958.6816,657.856
475,9856,17036.0,2959.0,2958.752,657.9416
476,9873,17056.0,2958.0,2958.71,657.8905
477,9889,17076.0,2958.0,2958.6746,657.8474
478,9906,17086.0,2959.0,2958.7007,657.8792
479,9922,17106.0,2959.0,2958.7466,657.93506
480,9939,17126.0,2959.0,2958.712,657.8929
481,9956,17136.0,2959.0,2958.7349,657.9208
482,9972,17156.0,2967.0,2959.4155,658.7486
483,9989,17176.0,2959.0,2959.3518,658.6711
484,10006,17186.0,2959.0,2959.3237,658.63696
485,10022,17206.0,2967.0,2960.5027,660.0708
486,10040,17226.0,2959.0,2959.9038,659.34247
487,10056,17236.0,2960.0,2959.9114,659.3517
488,10072,17256.0,2958.0,2959.6914,659.08417
489,10089,17276.0,2960.0,2960.254,659.76825
490,10106,17286.0,2959.0,2960.1536,659.64624
491,10123,17306.0,2958.0,2960.4116,659.9601
492,10139,17326.0,2967.0,2961.4236,661.19086
493,10156,17336.0,2966.0,2961.7898,661.6362
494,10172,17356.0,2958.0,2961.7966,661.64453
495,10190,17376.0,2967.0,2962.6694,662.70605
496,10206,17386.0,2959.0,2962.376,662.3492
497,10223,17406.0,2959.0,2961.931,661.80786
498,10239,17416.0,2959.0,2961.6965,661.5228
499,10256,17436.0,2968.0,2962.591,662.6108
500,10272,17456.0,2968.0,2963.4954,663.7106
501,10289,17476.0,2968.0,2964.1873,664.55206
502,10306,17486.0,2968.0,2964.4922,664.923
503,10322,17506.0,2968.0,2964.9575,665.4889
504,10340,17526.0,2968.0,2964.7625,665.25165
505,10356,17536.0,2967.0,2964.9414,665.46924
506,10373,17556.0,2959.0,2964.544,664.9859
507,10389,17576.0,2969.0,2965.1548,665.72876
508,10406,17586.0,2969.0,2965.4624,666.1029
509,10422,17606.0,2968.0,2965.852,666.5768
510,10440,17616.0,2968.0,2966.024,666.7858
511,10456,17636.0,2968.0,2966.3274,667.1549
512,10473,17656.0,2968.0,2966.658,667.557
513,10489,17666.0,2968.0,2966.7654,667.6876
514,10506,17686.0,2968.0,2966.955,667.91833
515,10523,17706.0,2967.0,2966.9622,667.92694
516,10539,17716.0,2968.0,2967.0452,668.02795
517,10556,17736.0,2969.0,2967.2717,668.30347
518,10573,17756.0,2968.0,2967.3835,668.43945
519,10589,17776.0,2968.0,2967.4783,668.5547
520,10606,17786.0,2968.0,2967.52,668.6054
521,10623,17806.0,2968.0,2967.5203,668.6057
522,10639,17816.0,2968.0,2967.5586,668.65234
523,10656,17836.0,2968.0,2967.6265,668.7349
524,10673,17856.0,2968.0,2967.7573,668.89404
525,10689,17876.0,2968.0,2967.7944,668.9392
526,10706,17886.0,2968.0,2967.8108,668.9591
527,10722,17906.0,2969.0,2967.9934,669.18115
528,10740,17926.0,2967.0,2967.9143,669.08496
529,10756,17936.0,2957.0,2967.0413,668.02313
530,10773,17956.0,2944.0,2964.459,664.88257
531,10789,17976.0,2952.0,2962.5452,662.55493
532,10806,17986.0,2941.0,2960.8215,660.4586
533,10822,18006.0,2938.0,2957.2424,656.10565
534,10840,18026.0,2939.0,2954.2932,652.51874
535,10856,18036.0,2939.0,2953.0698,651.0309
536,10873,18046.0,2935.0,2951.6243,649.27277
537,10889,18046.0,2935.0,2951.6243,649.27277
538,10906,18046.0,2935.0,2951.6243,649.27277
539,10923,18046.0,2935.0,2951.6243,649.27277
540,10939,18046.0,2935.0,2951.6243,649.27277
541,10956,18056.0,2925.0,2949.4944,646.6824
