sample,time_ms,raw,smoothed,frequency
198,3969,2493.0,2353.5,100.0
199,3984,2514.0,2366.34,100.0
200,4003,2565.0,2395.38,100.0
201,4019,2616.0,2427.65,100.0
202,4036,2642.0,2460.13,100.0
203,4052,2660.0,2476.12,100.0
204,4069,2689.0,2507.86,109.55959
205,4086,2705.0,2523.63,128.73904
206,4103,2737.0,2555.38,167.35391
207,4118,2771.0,2587.17,206.01747
208,4134,2784.0,2602.92,225.17288
209,4151,2816.0,2634.47,263.54456
210,4169,2825.0,2662.04,297.07574
211,4184,2836.0,2675.96,314.00537
212,4203,2851.0,2702.11,345.8096
213,4218,2856.0,2714.42,360.78098
214,4236,2869.0,2737.57,388.93655
215,4252,2880.0,2759.45,415.54724
216,4269,2864.0,2767.82,425.7271
217,4286,2864.0,2783.25,444.49326
218,4303,2874.0,2796.45,460.54724
219,4319,2882.0,2803.3,468.87845
220,4336,2892.0,2816.7,485.17563
221,4352,2900.0,2829.35,500.56094
222,4369,2899.0,2834.92,507.33505
223,4386,2896.0,2844.52,519.01086
224,4402,2876.0,2850.09,525.7852
225,4419,2857.0,2850.65,526.4661
226,4436,2817.0,2847.17,522.2337
227,4453,2756.0,2836.11,508.78256
228,4468,2715.0,2826.42,496.9972
229,4486,2634.0,2799.81,464.63385
230,4503,2590.0,2783.03,444.2257
231,4519,2534.0,2746.98,400.38107
232,4536,2473.0,2707.18,351.9756
233,4552,2443.0,2686.05,326.2771
234,4568,2389.0,2642.11,272.8366
235,4586,2348.0,2598.26,219.50542
236,4602,2336.0,2577.28,193.98923
237,4619,2330.0,2539.3,147.79736
238,4636,2349.0,2509.41,111.44449
239,4651,2376.0,2498.73,100.0
240,4669,2394.0,2483.09,100.0
241,4685,2376.0,2474.52,100.0
242,4702,2371.0,2458.62,100.0
243,4719,2385.0,2446.43,100.0
244,4736,2396.0,2442.39,100.0
245,4752,2444.0,2440.88,100.0
246,4769,2508.0,2448.83,100.0
247,4786,2547.0,2456.68,100.0
248,4801,2620.0,2478.83,100.0
249,4819,2680.0,2507.66,109.31611
250,4836,2713.0,2524.09,129.29875
251,4852,2755.0,2558.38,171.00256
252,4870,2788.0,2592.84,212.91362
253,4885,2800.0,2609.41,233.0661
254,4902,2818.0,2640.86,271.31635
255,4917,2832.0,2656.15,289.91205
256,4936,2854.0,2685.66,325.8026
257,4953,2869.0,2712.94,358.98102
258,4969,2880.0,2738.01,389.47165
259,4986,2859.0,2747.69,401.24454
260,5002,2888.0,2768.65,426.7364
261,5019,2890.0,2778.36,438.54608
262,5034,2892.0,2795.52,459.41626
263,5051,2899.0,2811.19,478.47424
264,5069,2900.0,2818.3,487.12167
265,5084,2904.0,2831.46,503.12698
266,5102,2908.0,2843.0,517.1622
267,5117,2908.0,2848.2,523.48645
268,5134,2906.0,2857.08,534.28656
269,5152,2881.0,2861.56,539.7352
270,5169,2864.0,2861.76,539.9784
271,5184,2812.0,2856.03,533.0095
272,5203,2745.0,2841.84,515.75146
273,5218,2704.0,2830.82,502.34872
274,5236,2609.0,2800.35,465.29065
275,5252,2560.0,2781.12,441.90283
276,5269,2484.0,2738.5,390.06757
277,5285,2411.0,2691.14,332.46744
278,5302,2388.0,2666.89,302.97418
279,5318,2346.0,2620.03,245.98247
280,5336,2325.0,2575.01,191.2284
281,5352,2324.0,2554.93,166.80667
282,5370,2364.0,2523.25,128.27702
283,5384,2376.0,2511.47,113.94997
284,5400,2394.0,2493.72,100.0
285,5420,2376.0,2477.62,100.0
286,5434,2368.0,2468.85,100.0
287,5450,2370.0,2453.23,100.0
288,5470,2396.0,2443.26,100.0
289,5485,2425.0,2441.8,100.0
290,5502,2464.0,2443.81,100.0
291,5520,2548.0,2456.87,100.0
292,5536,2581.0,2466.8,100.0
293,5553,2660.0,2494.05,100.0
294,5567,2700.0,2510.52,112.79462
295,5584,2759.0,2546.56,156.6271
296,5603,2795.0,2583.91,202.0526
297,5619,2817.0,2619.05,244.7906
298,5635,2832.0,2636.08,265.5028
299,5650,2841.0,2666.9,302.9864
300,5669,2864.0,2696.58,339.08386
301,5684,2874.0,2710.78,356.3541
302,5701,2880.0,2737.58,388.94873
303,5718,2886.0,2749.45,403.38507
304,5736,2906.0,2772.17,431.0175
305,5750,2885.0,2790.31,453.0798
306,5767,2872.0,2796.85,461.03387
307,5785,2824.0,2802.93,468.42828
308,5800,2810.0,2806.23,472.44186
309,5819,2816.0,2807.01,473.39056
310,5836,2786.0,2804.96,470.89725
311,5852,2728.0,2795.49,459.37973
312,5868,2692.0,2787.21,449.30942
313,5886,2616.0,2763.86,420.91095
314,5902,2544.0,2732.59,382.87985
315,5918,2504.0,2714.3,360.6352
316,5935,2435.0,2673.83,311.41498
317,5950,2410.0,2652.73,285.7527
318,5969,2377.0,2611.48,235.58376
319,5985,2386.0,2575.96,192.38373
320,6002,2411.0,2562.76,176.32974
321,6020,2393.0,2538.23,146.49593
322,6034,2451.0,2521.45,126.087776
323,6053,2526.0,2521.81,126.52574
324,6069,2649.0,2536.86,144.82986
325,6086,2740.0,2565.19,179.28506
326,6103,2774.0,2581.9,199.60799
327,6119,2817.0,2616.54,241.73788
328,6136,2824.0,2649.21,281.47156
329,6152,2812.0,2662.24,297.3189
330,6168,2744.0,2677.15,315.45258
331,6184,2710.0,2679.78,318.65137
332,6201,2620.0,2674.28,311.96222
333,6217,2529.0,2654.98,288.48917
334,6233,2488.0,2641.62,272.24066
335,6253,2402.0,2607.76,231.05946
336,6269,2338.0,2568.31,183.0798
337,6284,2307.0,2547.41,157.6607
338,6303,2264.0,2505.64,106.85933
339,6319,2244.0,2466.48,100.0
340,6335,2242.0,2448.52,100.0
341,6352,2216.0,2413.4,100.0
342,6368,2272.0,2388.51,100.0
343,6386,2288.0,2380.47,100.0
344,6401,2350.0,2374.03,100.0
345,6420,2406.0,2377.32,100.0
346,6435,2417.0,2380.49,100.0
347,6452,2449.0,2390.21,100.0
348,6469,2444.0,2399.43,100.0
349,6486,2454.0,2403.79,100.0
350,6502,2392.0,2406.76,100.0
351,6520,2433.0,2408.95,100.0
352,6533,2434.0,2410.96,100.0
353,6553,2454.0,2417.13,100.0
354,6569,2472.0,2421.52,100.0
355,6586,2492.0,2431.61,100.0
356,6602,2505.0,2442.29,100.0
357,6617,2508.0,2447.55,100.0
358,6636,2512.0,2457.15,100.0
359,6651,2518.0,2466.28,100.0
360,6669,2521.0,2470.66,100.0
361,6686,2533.0,2479.86,100.0
362,6703,2533.0,2487.95,100.0
363,6719,2536.0,2491.8,100.0
364,6736,2538.0,2498.89,100.0
365,6752,2536.0,2501.86,102.26229
366,6767,2548.0,2508.73,110.617546
367,6786,2547.0,2514.53,117.67166
368,6802,2541.0,2516.65,120.24988
369,6819,2548.0,2521.54,126.19734
370,6836,2552.0,2526.22,131.88916
371,6852,2554.0,2528.44,134.58911
372,6867,2553.0,2532.14,139.08905
373,6886,2538.0,2534.22,141.61888
374,6900,2560.0,2536.28,144.12436
375,6917,2564.0,2539.36,147.87039
376,6933,2558.0,2540.85,149.68256
377,6950,2557.0,2543.63,153.06337
378,6969,2547.0,2544.81,154.49872
379,6986,2558.0,2545.86,155.7758
380,7000,2560.0,2547.96,158.32968
381,7020,2559.0,2549.66,160.39719
382,7034,2559.0,2550.4,161.29718
383,7053,2557.0,2551.56,162.70819
384,7068,2552.0,2552.22,163.51077
385,7085,2559.0,2552.76,164.16757
386,7102,2559.0,2553.72,165.3351
387,7119,2560.0,2554.61,166.4177
388,7135,2558.0,2554.88,166.7458
389,7151,2560.0,2555.59,167.60956
390,7169,2560.0,2555.98,168.08376
391,7186,2560.0,2556.3,168.47304
392,7202,2560.0,2556.87,169.16635
393,7220,2560.0,2557.35,169.75012
394,7235,2560.0,2557.56,170.00548
395,7253,2560.0,2558.08,170.63794
396,7268,2561.0,2558.32,170.92981
397,7285,2563.0,2558.67,171.35532
398,7302,2562.0,2559.25,172.06082
399,7317,2563.0,2559.55,172.42574
400,7336,2562.0,2559.93,172.88776
401,7353,2563.0,2560.33,173.37442
402,7369,2562.0,2560.46,173.53238
403,7383,2563.0,2561.0,174.1892
404,7403,2571.0,2562.02,175.42975
405,7418,2564.0,2562.18,175.62424
406,7436,2572.0,2563.76,177.54596
407,7452,2565.0,2563.86,177.6677
408,7469,2566.0,2564.33,178.23929
409,7485,2569.0,2565.64,179.8323
410,7503,2568.0,2565.83,180.06361
411,7518,2580.0,2567.12,181.63257
412,7536,2570.0,2567.64,182.26474
413,7551,2568.0,2567.67,182.30125
414,7567,2568.0,2567.94,182.62967
415,7583,2570.0,2568.1,182.82443
416,7603,2570.0,2568.25,183.00676
417,7619,2569.0,2568.36,183.14067
418,7635,2570.0,2568.61,183.44473
419,7652,2574.0,2569.05,183.9798
420,7670,2572.0,2569.5,184.52704
421,7685,2572.0,2569.96,185.08643
422,7702,2572.0,2570.12,185.28122
423,7719,2570.0,2570.54,185.79193
424,7736,2574.0,2570.82,186.1325
425,7753,2572.0,2571.07,186.43657
426,7768,2572.0,2571.29,186.7041
427,7786,2577.0,2571.75,187.26352
428,7802,2574.0,2572.09,187.67712
429,7819,2576.0,2572.55,188.23654
430,7836,2576.0,2572.82,188.56494
431,7852,2576.0,2573.31,189.16089
432,7867,2576.0,2573.06,188.85683
433,7886,2576.0,2573.3,189.14871
434,7902,2578.0,2573.87,189.84204
435,7919,2578.0,2574.43,190.52289
436,7934,2579.0,2574.8,190.97302
437,7952,2589.0,2576.1,192.55417
438,7969,2572.0,2575.77,192.15273
439,7984,2579.0,2576.19,192.66345
440,8003,2578.0,2576.62,193.18663
441,8017,2580.0,2576.89,193.51474
442,8035,2578.0,2577.21,193.904
443,8052,2567.0,2576.3,192.79736
444,8068,2581.0,2576.68,193.25937
445,8086,2579.0,2577.11,193.78256
446,8102,2581.0,2577.56,194.3298
447,8120,2581.0,2577.83,194.6582
448,8136,2580.0,2578.17,195.07153
449,8152,2574.0,2578.04,194.91356
450,8169,2581.0,2578.28,195.20544
451,8185,2586.0,2579.32,196.47035
452,8202,2582.0,2579.53,196.72571
453,8219,2584.0,2580.14,197.46744
454,8236,2584.0,2580.74,198.1973
455,8252,2584.0,2581.38,198.97552
456,8267,2595.0,2582.47,200.30132
457,8283,2584.0,2582.6,200.45958
458,8303,2586.0,2583.35,201.37173
459,8318,2587.0,2583.64,201.72418
460,8336,2585.0,2583.92,202.06477
461,8352,2599.0,2585.13,203.53635
462,8369,2586.0,2585.26,203.69461
463,8385,2586.0,2585.32,203.76765
464,8403,2586.0,2585.43,203.90128
465,8417,2590.0,2585.98,204.57025
466,8433,2596.0,2586.78,205.54327
467,8450,2592.0,2586.26,204.91083
468,8469,2587.0,2585.27,203.70679
469,8484,2586.0,2585.33,203.77982
470,8503,2592.0,2585.32,203.76765
471,8517,2592.0,2586.05,204.65546
472,8537,2589.0,2586.29,204.94734
473,8552,2592.0,2587.17,206.01747
474,8570,2593.0,2587.99,207.01486
475,8585,2592.0,2588.31,207.40411
476,8603,2581.0,2588.0,207.02702
477,8617,2590.0,2588.16,207.22151
478,8636,2592.0,2588.75,207.9392
479,8652,2589.0,2588.64,207.80527
480,8669,2592.0,2589.16,208.43774
481,8686,2577.0,2588.18,207.24585
482,8702,2594.0,2589.0,208.24324
483,8719,2592.0,2589.24,208.53513
484,8736,2593.0,2589.75,209.1554
485,8752,2601.0,2590.37,209.9096
486,8767,2594.0,2590.66,210.26205
487,8786,2594.0,2591.1,210.79742
488,8802,2593.0,2591.61,211.4177
489,8818,2593.0,2591.72,211.55132
490,8835,2592.0,2591.99,211.87973
491,8850,2592.0,2591.99,211.87973
492,8870,2596.0,2592.46,212.4513
493,8885,2592.0,2592.68,212.71884
494,8900,2595.0,2592.87,212.95013
495,8920,2596.0,2593.2,213.35129
496,8935,2605.0,2594.2,214.5675
497,8952,2595.0,2594.33,214.72577
498,8969,2595.0,2594.38,214.78635
499,8986,2592.0,2594.68,215.15128
500,9002,2596.0,2594.78,215.27301
501,9018,2596.0,2594.9,215.41881
502,9036,2588.0,2594.43,214.84721
503,9051,2598.0,2594.71,215.18779
504,9069,2600.0,2595.23,215.82025
505,9084,2600.0,2595.96,216.70807
506,9101,2596.0,2595.96,216.70807
507,9119,2596.0,2596.12,216.90285
508,9135,2599.0,2596.78,217.70544
509,9152,2598.0,2596.88,217.82687
510,9168,2598.0,2597.27,218.30138
511,9183,2598.0,2597.33,218.37442
512,9203,2600.0,2597.74,218.87296
513,9218,2606.0,2598.27,219.51761
514,9236,2600.0,2598.41,219.68773
515,9252,2600.0,2598.66,219.99179
516,9269,2600.0,2599.16,220.5999
517,9286,2600.0,2599.22,220.67294
518,9300,2600.0,2599.34,220.81903
519,9317,2601.0,2599.48,220.98917
520,9336,2612.0,2601.25,223.14189
521,9352,2602.0,2601.29,223.19058
522,9369,2600.0,2601.17,223.0445
523,9385,2601.0,2601.15,223.02014
524,9400,2601.0,2601.2,223.08102
525,9419,2601.0,2600.95,222.77696
526,9435,2597.0,2600.64,222.39987
527,9452,2602.0,2600.77,222.55814
528,9469,2604.0,2601.03,222.87436
529,9485,2603.0,2601.33,223.23929
530,9500,2602.0,2601.44,223.3729
531,9519,2603.0,2601.56,223.51898
532,9536,2594.0,2600.91,222.72827
533,9553,2604.0,2601.24,223.12971
534,9568,2604.0,2601.46,223.39725
535,9586,2602.0,2601.54,223.49464
536,9602,2608.0,2602.09,224.16364
537,9619,2604.0,2602.25,224.35812
538,9636,2602.0,2602.36,224.49202
539,9653,2602.0,2602.37,224.5042
