sample,time_ms,raw,smoothed,frequency
275,5540,2753,2756.07,411.43658
276,5558,2754,2755.75,411.0473
277,5574,2759,2756.01,411.36353
278,5591,2754,2755.85,411.16904
279,5605,2754,2755.7,410.98642
280,5625,2756,2755.6,410.865
281,5641,2755,2755.29,410.48788
282,5657,2757,2755.42,410.64584
283,5674,2756,2755.51,410.75543
284,5691,2757,2755.52,410.7676
285,5705,2754,2755.4,410.6215
286,5724,2753,2755.25,410.43918
287,5740,2756,2755.22,410.40265
288,5757,2754,2755.12,410.28122
289,5772,2754,2754.8,409.89194
290,5792,2757,2755.07,410.22034
291,5807,2756,2755.14,410.30527
292,5823,2757,2755.35,410.56094
293,5838,2752,2755.08,410.23254
294,5857,2758,2755.24,410.427
295,5874,2754,2755.34,410.54877
296,5891,2756,2755.39,410.6093
297,5907,2756,2755.19,410.36615
298,5924,2760,2755.64,410.9134
299,5940,2756,2755.67,410.94992
300,5957,2754,2755.56,410.81628
301,5974,2754,2755.32,410.5244
302,5991,2755,2755.29,410.48788
303,6007,2753,2755.23,410.41483
304,6022,2756,2755.3,410.50006
305,6041,2757,2755.71,410.9986
306,6058,2754,2755.52,410.7676
307,6073,2754,2755.4,410.6215
308,6091,2753,2755.17,410.3418
309,6107,2754,2755.21,410.39047
310,6124,2754,2755.12,410.28122
311,6140,2754,2755.09,410.24472
312,6157,2748,2754.37,409.36908
313,6174,2752,2754.18,409.13776
314,6189,2740,2752.3,406.8514
315,6208,2722,2748.67,402.4364
316,6223,2709,2745.5,398.5811
317,6240,2691,2737.79,389.2041
318,6257,2673,2728.5,377.9054
319,6274,2672,2723.98,372.40808
320,6289,2636,2712.53,358.48248
321,6307,2626,2705.61,350.06635
322,6322,2510,2679.17,317.90936
323,6342,2428,2643.97,275.09863
324,6357,2385,2623.26,249.91083
325,6374,2388,2586.24,204.88647
326,6390,2400,2557.26,169.64056
327,6407,2416,2545.96,155.89725
328,6424,2450,2529.9,136.36475
329,6441,2492,2522.9,127.851234
330,6457,2497,2520.83,125.33388
331,6472,2506,2518.11,122.0258
332,6488,2521,2518.34,122.30551
333,6509,2546,2521.63,126.30661
334,6524,2554,2526.38,132.08365
335,6540,2559,2528.99,135.2581
336,6558,2570,2534.63,142.11743
337,6575,2592,2542.7,151.93237
338,6591,2601,2547.37,157.6123
339,6608,2627,2558.86,171.58661
340,6623,2618,2568.68,183.52965
341,6641,2605,2571.59,187.06903
342,6658,2585,2573.94,189.92696
343,6672,2592,2575.91,192.32288
344,6692,2594,2577.35,194.07445
345,6708,2610,2581.78,199.46219
346,6724,2620,2587.36,206.24878
347,6741,2624,2590.29,209.81221
348,6757,2608,2593.74,214.0081
349,6774,2611,2596.25,217.06082
350,6791,2612,2597.51,218.59326
351,6807,2619,2600.74,222.5216
352,6824,2620,2602.28,224.39462
353,6841,2624,2605.61,228.44473
354,6857,2592,2604.77,227.423
355,6874,2569,2601.91,223.94449
356,6891,2540,2593.8,214.08115
357,6907,2504,2581.26,198.82974
358,6925,2496,2574.44,190.53506
359,6938,2475,2559.83,172.76631
360,6958,2458,2544.7,154.3648
361,6975,2445,2536.72,144.65942
362,6991,2422,2519.84,124.12984
363,7007,2411,2511.13,113.53635
364,7025,2380,2492.17,100
365,7040,2370,2473.7,100
366,7057,2371,2465.48,100
367,7075,2361,2450.02,100
368,7091,2360,2436.19,100
369,7105,2368,2430.74,100
370,7123,2396,2424.45,100
371,7142,2425,2423.57,100
372,7158,2434,2424.41,100
373,7175,2418,2424.45,100
374,7191,2384,2419.12,100
375,7206,2376,2415.67,100
376,7222,2386,2410.45,100
377,7242,2400,2408.41,100
378,7258,2410,2408.53,100
379,7274,2434,2411.42,100
380,7292,2450,2416.61,100
381,7308,2462,2420.24,100
382,7322,2489,2429.7,100
383,7339,2504,2435.64,100
384,7356,2529,2449.02,100
385,7375,2552,2463.96,100
386,7391,2560,2471.64,100
387,7405,2580,2487.47,100
388,7425,2596,2503.56,104.3298
389,7439,2609,2511.99,114.58242
390,7456,2619,2527.4,133.3242
391,7474,2637,2543.35,152.72308
392,7491,2637,2550.84,161.83255
393,7508,2646,2565.09,179.16362
394,7524,2658,2578.99,196.06891
395,7538,2661,2585.55,204.04736
396,7558,2676,2598.78,220.13788
397,7573,2672,2604.64,227.26474
398,7591,2664,2614.35,239.07445
399,7604,2650,2620.27,246.27435
400,7625,2649,2622.56,249.05952
401,7640,2654,2627.25,254.76352
402,7656,2657,2629.63,257.65796
403,7674,2672,2635.47,264.76077
404,7691,2688,2642.73,273.5905
405,7708,2690,2649.84,282.23795
406,7724,2696,2653.54,286.73788
407,7739,2709,2661.54,296.4676
408,7758,2718,2669.84,306.56226
409,7774,2721,2673.94,311.54858
410,7791,2710,2679.84,318.72443
411,7808,2704,2681.78,321.0838
412,7824,2702,2685.1,325.12177
413,7840,2708,2688.33,329.05008
414,7857,2710,2690.06,331.1541
415,7874,2720,2694.07,336.0312
416,7888,2722,2696.3,338.7433
417,7908,2724,2701.8,345.4325
418,7924,2728,2703.9,347.9864
419,7939,2730,2705.99,350.52835
420,7958,2738,2710.76,356.32974
421,7973,2747,2716.1,362.82443
422,7988,2747,2718.57,365.82846
423,8008,2744,2722.55,370.66898
424,8024,2740,2725.53,374.29327
425,8039,2744,2727,376.0811
426,8056,2742,2729.09,378.62308
427,8075,2738,2731.05,381.0068
428,8091,2730,2731.11,381.07986
429,8108,2730,2731.02,380.9703
430,8124,2737,2731.49,381.54187
431,8141,2736,2731.85,381.97986
432,8158,2736,2732.49,382.7581
433,8172,2736,2732.77,383.0987
434,8192,2736,2733.64,384.15662
435,8207,2736,2733.93,384.50937
436,8224,2737,2734.1,384.71634
437,8240,2738,2734.42,385.1053
438,8258,2734,2735.23,386.0905
439,8274,2740,2735.62,386.565
440,8291,2756,2738.16,389.65396
441,8307,2765,2742.21,394.57968
442,8325,2764,2743.95,396.69586
443,8341,2773,2748.04,401.67032
444,8357,2770,2751.42,405.78098
445,8375,2756,2752.64,407.26474
446,8391,2746,2752.11,406.6204
447,8407,2752,2752.24,406.77835
448,8425,2754,2752.38,406.94852
449,8441,2756,2752.93,407.6175
450,8457,2753,2752.87,407.54474
451,8475,2752,2752.8,407.45953
452,8491,2756,2753,407.7027
453,8507,2764,2753.95,408.85806
454,8525,2768,2755.08,410.23254
455,8541,2776,2758.29,414.13654
456,8558,2784,2761.94,418.5756
457,8574,2785,2763.79,420.8257
458,8591,2789,2767.44,425.26477
459,8606,2788,2769.09,427.27173
460,8622,2769,2770.18,428.5972
461,8641,2757,2768.59,426.6636
462,8657,2752,2767.27,425.05814
463,8674,2748,2764.68,421.90802
464,8690,2739,2760.88,417.28635
465,8705,2737,2758.97,414.9635
466,8725,2742,2755.92,411.25397
467,8740,2752,2754.88,409.98904
468,8758,2748,2754.33,409.32037
469,8774,2746,2753.12,407.8488
470,8791,2752,2753.03,407.73923
471,8805,2760,2753.59,408.42038
472,8825,2764,2755.04,410.1838
473,8841,2761,2755.52,410.7676
474,8858,2768,2756.84,412.3731
475,8872,2773,2758.14,413.95392
476,8889,2784,2761.74,418.33243
477,8908,2782,2764.71,421.94455
478,8924,2785,2767.16,424.92422
479,8940,2785,2768.59,426.6636
480,8958,2781,2770.72,429.25403
481,8974,2777,2771.68,430.42154
482,8990,2776,2772.03,430.84735
483,9008,2785,2774.39,433.71744
484,9024,2786,2775.32,434.84875
485,9039,2786,2776.96,436.8432
486,9058,2793,2778.91,439.21475
487,9074,2789,2779.71,440.18777
488,9089,2802,2782.55,443.64197
489,9108,2806,2786,447.83786
490,9121,2808,2787.76,449.9784
491,9138,2808,2790.58,453.4082
492,9158,2800,2792.32,455.5244
493,9173,2805,2793.33,456.75278
494,9191,2808,2795.59,459.50146
495,9208,2816,2798.43,462.95532
496,9224,2818,2799.99,464.8527
497,9241,2821,2802.85,468.33118
498,9257,2819,2804.14,469.89987
499,9274,2816,2805.96,472.11346
500,9288,2810,2807.03,473.41492
501,9308,2820,2808.06,474.66763
502,9323,2820,2809.9,476.9053
503,9341,2817,2811.28,478.58383
504,9357,2817,2811.74,479.14322
505,9374,2818,2812.55,480.12842
506,9392,2820,2813.99,481.87973
507,9407,2821,2814.55,482.56088
508,9425,2826,2816.46,484.88376
509,9441,2841,2819.86,489.01904
510,9458,2840,2821.47,490.977
511,9474,2824,2822.3,491.98654
512,9490,2846,2825.06,495.34332
513,9506,2848,2826.89,497.5688
514,9525,2852,2830.6,502.0812
515,9541,2849,2832.07,503.86902
516,9555,2859,2835.84,508.45416
517,9574,2856,2839.67,513.11206
518,9591,2844,2840.02,513.53784
519,9608,2845,2840.2,513.7567
520,9624,2856,2842.11,516.07983
521,9641,2862,2843.7,518.0134
522,9656,2867,2847.06,522.1001
523,9674,2872,2851.11,527.0258
524,9691,2876,2853.1,529.44604
525,9707,2872,2856.15,533.1553
526,9724,2874,2858.82,536.4028
527,9741,2877,2860.27,538.16626
528,9758,2875,2862.68,541.09717
529,9774,2870,2863.27,541.8149
530,9791,2856,2862.67,541.085
531,9808,2848,2860.71,538.7013
532,9824,2844,2859.37,537.0718
533,9840,2849,2857.85,535.2231
534,9858,2852,2856.66,533.7756
535,9874,2848,2855.97,532.93646
536,9889,2849,2854.82,531.53796
537,9908,2850,2854.08,530.63794
538,9924,2850,2853.76,530.24866
539,9941,2847,2852.5,528.7162
540,9955,2852,2852.46,528.66754
541,9975,2864,2853.64,530.10254
542,9991,2869,2855.93,532.88776
543,10006,2875,2857.45,534.73645
544,10024,2876,2860.3,538.20276
545,10039,2877,2863.23,541.7662
546,10056,2866,2863.46,542.0459
547,10072,2842,2861.19,539.28503
548,10091,2802,2853.2,529.5675
549,10107,2781,2847.43,522.5499
550,10124,2709,2829.33,500.5366
551,10141,2616,2800.09,464.97443
552,10155,2571,2781.77,442.69327
553,10175,2512,2742.47,394.8959
554,10190,2475,2702.63,346.44174
555,10206,2454,2682.74,322.25134
556,10225,2408,2642.09,272.81226
557,10240,2370,2601.1,222.95958
558,10256,2350,2581.02,198.53787
559,10272,2325,2542.5,151.6892
560,10288,2310,2523.9,129.06744
561,10308,2280,2487.62,100
562,10324,2268,2453.96,100
563,10340,2268,2439.08,100
564,10355,2278,2413.75,100
565,10375,2310,2396.56,100
566,10391,2337,2391.8,100
567,10407,2332,2384.38,100
568,10422,2300,2377.63,100
569,10442,2272,2361.85,100
570,10457,2298,2350.57,100
571,10474,2336,2346.56,100
572,10492,2360,2347.64,100
573,10507,2427,2357.69,100
574,10522,2470,2366.68,100
575,10539,2544,2391.34,100
576,10559,2606,2421.81,100
577,10572,2633,2438.7,100
578,10589,2680,2474,100
579,10608,2721,2510.39,112.63635
580,10624,2733,2528.2,134.29724
581,10639,2761,2562.86,176.45148
582,10658,2776,2595.37,215.99068
583,10674,2780,2610.14,233.95392
584,10691,2796,2638.1,267.9596
585,10708,2812,2664.45,300.0067
586,10721,2826,2677.37,315.7204
587,10740,2829,2700.66,344.04584
588,10758,2828,2720.22,367.83508
589,10774,2826,2728.68,378.12424
590,10789,2824,2743.54,396.19733
591,10807,2828,2756.37,411.80148
592,10825,2832,2762.42,419.15936
593,10839,2837,2773.88,433.09717
594,10858,2836,2783.42,444.69992
595,10874,2828,2786.98,449.02972
596,10888,2832,2790.59,453.42038
597,10908,2836,2797.49,461.81216
598,10924,2845,2804.27,470.05814
599,10941,2849,2810.77,477.96353
600,10956,2852,2814.07,481.9771
601,10975,2851,2819.67,488.78775
602,10991,2840,2823.16,493.03232
603,11007,2832,2823.87,493.8961
604,11024,2809,2822.25,491.92566
605,11041,2780,2818.87,487.815
606,11057,2725,2806.8,473.1352
607,11075,2641,2784.8,446.37845
608,11091,2596,2769.69,428.00128
609,11108,2532,2735.24,386.1027
610,11125,2472,2697.16,339.78906
611,11140,2442,2676.75,314.96622
612,11157,2391,2634.41,263.47153
613,11175,2346,2591.8,211.64871
614,11190,2332,2571.02,186.3757
615,11206,2304,2531.03,137.73923
616,11225,2293,2495.06,100
617,11239,2304,2479.77,100
618,11259,2322,2454.66,100
619,11274,2334,2435.39,100
620,11291,2341,2427.84,100
621,11308,2376,2417.89,100
622,11324,2386,2415.34,100
623,11339,2332,2404.97,100
624,11359,2316,2391.15,100
625,11375,2336,2386.74,100
626,11391,2412,2387.68,100
627,11406,2490,2400.6,100
628,11425,2516,2409.83,100
629,11441,2566,2432.34,100
630,11457,2627,2459.96,100
631,11475,2648,2475.01,100
632,11491,2681,2505.69,106.9202
633,11508,2720,2537.43,145.52289
634,11524,2730,2552.84,164.26497
635,11541,2744,2581.39,198.9877
636,11558,2760,2608.38,231.81337
637,11574,2766,2620.99,247.14998
638,11590,2771,2643.96,275.08643
639,11608,2776,2654.52,287.92975
640,11622,2784,2673.89,311.4877
641,11641,2781,2689.98,331.0567
642,11658,2784,2697.5,340.2027
643,11674,2797,2711.97,357.80133
644,11690,2808,2726.58,375.57037
645,11707,2816,2733.73,384.2662
646,11722,2824,2747.08,400.50278
647,11739,2824,2753.23,407.9824
648,11755,2826,2764.26,421.3973
649,11772,2824,2773.73,432.91486
650,11791,2816,2777.11,437.02582
651,11805,2818,2782.81,443.95816
652,11825,2818,2788.21,450.52563
653,11839,2805,2789.55,452.15546
654,11856,2780,2789.34,451.90012
655,11874,2725,2781.66,442.55936
656,11891,2705,2775.53,435.1041
657,11906,2672,2760.59,416.9339
658,11925,2631,2742.15,394.50662
659,11941,2605,2731.18,381.1648
660,11955,2564,2707.12,351.90283
661,11975,2517,2680.13,319.07687
662,11989,2491,2665,300.67566
663,12006,2420,2630.01,258.1203
664,12025,2364,2591.22,210.9432
665,12041,2344,2571.44,186.88641
666,12056,2320,2533.77,141.07164
667,12073,2322,2516.83,120.46901
668,12089,2345,2489.56,100
669,12105,2394,2473.11,100
670,12125,2392,2461.32,100
671,12139,2384,2455.13,100
672,12158,2377,2442.69,100
673,12174,2384,2437.99,100
674,12192,2404,2432.18,100
675,12206,2417,2430.97,100
676,12225,2470,2434.76,100
677,12242,2529,2447.02,100
678,12258,2592,2466.86,100
679,12275,2624,2479.43,100
680,12291,2679,2508.39,110.203926
681,12307,2696,2523.4,128.45934
682,12323,2738,2555.04,166.94058
683,12340,2763,2586.17,204.80125
684,12359,2772,2614.94,239.79182
685,12374,2777,2627.9,255.55394
686,12390,2781,2651.34,284.06226
687,12407,2782,2661.8,296.78384
688,12422,2796,2682.12,321.49744
689,12442,2784,2698.35,341.23663
690,12457,2769,2704.01,348.1203
691,12474,2737,2710.32,355.79468
692,12491,2716,2711.86,357.6677
693,12506,2697,2710.67,356.22015
694,12523,2648,2703.1,347.01364
695,12541,2600,2689.03,329.90137
696,12558,2568,2679.35,318.1285
697,12574,2518,2656.56,290.4109
698,12591,2492,2643.39,274.39313
699,12608,2438,2614.05,238.70952
700,12624,2392,2581.64,199.29176
701,12641,2373,2564.95,178.99318
702,12655,2344,2531.67,138.51747
703,12676,2324,2500.66,100.8026
704,12692,2325,2486.6,100
705,12708,2329,2462.32,100
706,12725,2369,2445.93,100
707,12741,2392,2441.61,100
708,12758,2364,2430.8,100
709,12772,2358,2424.97,100
710,12789,2361,2414.85,100
711,12809,2391,2409.94,100
712,12824,2406,2409.62,100
713,12840,2457,2414.54,100
714,12856,2512,2427.45,100
715,12873,2536,2436.14,100
716,12892,2573,2456.13,100
717,12907,2618,2479.81,100
718,12925,2645,2493.03,100
719,12941,2673,2520.6,125.05417
720,12956,2626,2539,147.43243
721,12972,2592,2543.24,152.58917
722,12989,2537,2543.97,153.47699
723,13008,2485,2536.61,144.5258
724,13025,2476,2531.76,138.62704
725,13039,2456,2520.71,125.18779
726,13058,2426,2507.49,109.10945
727,13074,2404,2499.21,100
728,13092,2353,2478.74,100
729,13108,2339,2467.56,100
730,13122,2301,2443.15,100
731,13142,2268,2416.84,100
732,13158,2284,2406.21,100
733,13174,2298,2388.85,100
734,13192,2289,2374.03,100
735,13208,2289,2367.23,100
736,13225,2304,2356.34,100
737,13241,2312,2352.79,100
738,13258,2341,2350.17,100
739,13273,2387,2353.99,100
740,13289,2410,2358.47,100
741,13306,2436,2369.2,100
742,13325,2460,2381.82,100
743,13341,2464,2388.4,100
744,13356,2473,2401.02,100
745,13375,2492,2414.26,100
746,13390,2493,2420.56,100
747,13406,2496,2432.22,100
748,13423,2506,2443.55,100
749,13441,2508,2448.71,100
750,13457,2512,2458.43,100
751,13475,2522,2467.75,100
752,13492,2523,2472.17,100
753,13508,2528,2480.31,100
754,13524,2528,2484.12,100
755,13542,2532,2491.18,100
756,13558,2536,2497.62,100
757,13575,2534,2503.14,103.81879
758,13591,2538,2505.93,107.21208
759,13608,2538,2511,113.37838
760,13625,2539,2513.24,116.10269
761,13641,2544,2517.67,121.49045
762,13656,2540,2521.17,125.7472
763,13675,2540,2522.68,127.5837
764,13692,2546,2526.11,131.75554
765,13708,2546,2529.17,135.47693
766,13724,2548,2530.68,137.31343
767,13739,2548,2533.34,140.54875
768,13756,2547,2534.43,141.87424
769,13774,2548,2536.51,144.40407
770,13791,2549,2538.51,146.8365
771,13807,2552,2539.59,148.15012
772,13822,2552,2541.49,150.4608
773,13842,2557,2543.65,153.08772
774,13858,2558,2545.71,155.5932
775,13875,2556,2546.53,156.59058
776,13891,2557,2548.29,158.73112
777,13908,2556,2548.91,159.48503
778,13922,2556,2550.07,160.89603
779,13942,2552,2550.81,161.79602
780,13955,2559,2551.46,162.58644
781,13975,2559,2552.55,163.91222
782,13992,2557,2553.38,164.92148
783,14006,2559,2553.83,165.46902
784,14025,2559,2554.62,166.42987
785,14041,2559,2554.97,166.85538
786,14057,2559,2555.66,167.69449
787,14075,2560,2556.33,168.50955
788,14091,2559,2556.74,169.00809
789,14107,2559,2556.92,169.22693
790,14125,2559,2557.24,169.61621
791,14141,2560,2557.46,169.88373
792,14157,2560,2557.78,170.27301
793,14175,2560,2558.27,170.86894
794,14191,2562,2558.56,171.2217
795,14207,2560,2558.79,171.5014
