sample,time_ms,raw,smoothed,frequency
694,12555,2661.0,2598.96,220.35672
695,12569,2652.0,2607.18,230.35397
696,12588,2674.0,2616.71,235.87564
697,12605,2672.0,2621.13,247.32013
698,12620,2664.0,2627.86,255.50554
699,12638,2665.0,2630.83,259.11768
700,12654,2676.0,2636.96,266.57294
701,12672,2688.0,2644.43,275.65802
702,12688,2681.0,2647.36,279.22174
703,12705,2666.0,2651.03,283.68518
704,12721,2672.0,2653.74,286.98108
705,12737,2672.0,2655.2,288.75668
706,12754,2684.0,2658.81,293.14737
707,12771,2692.0,2663.76,299.16757
708,12787,2686.0,2665.54,301.3325
709,12805,2672.0,2666.75,302.80405
710,12819,2674.0,2667.33,303.50955
711,12839,2696.0,2670.85,307.79065
712,12855,2700.0,2675.26,313.15405
713,12869,2686.0,2676.12,314.20013
714,12887,2680.0,2676.42,314.56476
715,12905,2696.0,2678.98,317.67834
716,12920,2685.0,2679.47,318.2743
717,12937,2688.0,2680.04,318.96762
718,12954,2678.0,2680.02,318.94327
719,12971,2678.0,2679.86,318.74878
720,12987,2693.0,2681.14,320.3053
721,13002,2694.0,2682.17,321.558
722,13022,2689.0,2683.37,323.0177
723,13037,2677.0,2682.83,322.3609
724,13055,2667.0,2681.06,320.2082
725,13070,2672.0,2680.34,319.33255
726,13086,2672.0,2678.76,317.41083
727,13104,2672.0,2678.22,316.75403
728,13120,2666.0,2676.34,314.46768
729,13135,2673.0,2675.31,313.21494
730,13155,2673.0,2675.13,312.9958
731,13171,2670.0,2674.49,312.21756
732,13186,2674.0,2674.34,312.03525
733,13205,2678.0,2674.63,312.3877
734,13220,2685.0,2675.64,313.6161
735,13236,2683.0,2676.23,314.33377
736,13255,2697.0,2678.75,317.39865
737,13269,2704.0,2682.26,321.6676
738,13288,2710.0,2686.38,326.67822
739,13304,2711.0,2688.35,329.07443
740,13321,2708.0,2691.22,332.56482
741,13338,2722.0,2695.36,337.60013
742,13352,2735.0,2698.53,341.45544
743,13371,2764.0,2707.26,352.073
744,13387,2776.0,2712.76,358.76218
745,13405,2780.0,2723.01,371.2284
746,13421,2778.0,2731.68,381.7729
747,13438,2784.0,2735.87,386.86908
748,13453,2776.0,2742.33,394.72577
749,13470,2748.0,2744.67,397.57153
750,13489,2732.0,2743.66,396.34314
751,13504,2722.0,2740.48,392.47565
752,13521,2726.0,2738.4,389.94583
753,13537,2720.0,2736.93,388.15802
754,13554,2694.0,2731.22,381.21347
755,13572,2706.0,2726.46,375.42426
756,13588,2717.0,2725.7,374.49994
757,13603,2730.0,2725.78,374.59735
758,13620,2733.0,2726.35,375.29068
759,13638,2696.0,2723.31,371.59332
760,13654,2667.0,2715.69,362.3256
761,13669,2670.0,2712.04,357.88654
762,13686,2698.0,2708.78,353.9217
763,13704,2712.0,2708.68,353.79993
764,13721,2722.0,2709.75,355.10138
765,13735,2738.0,2713.35,359.47986
766,13754,2740.0,2717.15,364.10126
767,13769,2741.0,2719.06,366.42438
768,13786,2752.0,2723.75,372.12836
769,13805,2756.0,2728.56,377.97845
770,13821,2752.0,2730.43,380.25262
771,13838,2760.0,2734.68,385.42154
772,13854,2760.0,2736.7,387.87833
773,13871,2764.0,2740.6,392.62173
774,13886,2760.0,2744.17,396.96344
775,13905,2717.0,2741.47,393.67972
776,13921,2708.0,2738.79,390.42032
777,13936,2704.0,2734.04,384.64328
778,13954,2698.0,2731.15,381.12827
779,13971,2664.0,2721.94,369.92694
780,13988,2620.0,2707.9,352.85123
781,14005,2594.0,2698.79,341.77167
782,14019,2564.0,2678.97,317.6662
783,14038,2555.0,2660.37,295.04474
784,14055,2544.0,2651.06,283.72168
785,14071,2506.0,2630.1,258.22986
786,14088,2464.0,2605.92,228.82152
787,14104,2440.0,2592.64,212.67014
788,14122,2397.0,2564.06,177.91089
789,14137,2374.0,2548.86,159.42445
790,14154,2332.0,2517.02,120.70003
791,14172,2292.0,2483.93,100.0
792,14188,2284.0,2467.94,100.0
793,14204,2273.0,2438.21,100.0
794,14221,2282.0,2413.7,100.0
795,14238,2288.0,2403.65,100.0
796,14255,2312.0,2388.76,100.0
797,14271,2360.0,2382.58,100.0
798,14287,2380.0,2382.37,100.0
799,14305,2424.0,2387.15,100.0
800,14321,2456.0,2396.69,100.0
801,14336,2466.0,2402.24,100.0
802,14355,2478.0,2413.21,100.0
803,14371,2488.0,2419.19,100.0
804,14388,2512.0,2432.27,100.0
805,14404,2522.0,2445.47,100.0
806,14422,2521.0,2451.51,100.0
807,14438,2529.0,2463.26,100.0
808,14455,2530.0,2473.66,100.0
809,14472,2533.0,2478.41,100.0
810,14487,2523.0,2485.63,100.0
811,14503,2520.0,2488.38,100.0
812,14521,2520.0,2493.01,100.0
813,14537,2531.0,2498.63,100.0
814,14554,2535.0,2504.36,105.30283
815,14572,2539.0,2507.13,108.67148
816,14588,2544.0,2512.94,115.73776
817,14605,2545.0,2515.51,118.863525
818,14622,2525.0,2517.92,121.794495
819,14638,2528.0,2519.03,123.14463
820,14652,2536.0,2520.39,124.798515
821,14672,2528.0,2521.7,126.39183
822,14686,2529.0,2522.29,127.109505
823,14704,2524.0,2522.62,127.510956
824,14721,2548.0,2524.83,130.19875
825,14738,2502.0,2523.24,128.26486
826,14755,2419.0,2514.9,118.121506
827,14771,2450.0,2501.98,102.40808
828,14787,2478.0,2500.07,100.08522
829,14803,2512.0,2500.79,100.96086
830,14820,2528.0,2504.38,105.32688
831,14838,2544.0,2509.73,111.83376
832,14854,2546.0,2512.63,115.36067
833,14871,2558.0,2519.23,123.38782
834,14886,2560.0,2522.5,127.36487
835,14905,2568.0,2528.97,135.23375
836,14921,2580.0,2536.22,144.05132
837,14936,2578.0,2539.56,148.11359
838,14955,2581.0,2546.29,156.29869
839,14970,2586.0,2552.32,163.63252
840,14988,2592.0,2555.49,167.48782
841,15005,2593.0,2560.89,174.05527
842,15020,2595.0,2566.2,180.51346
843,15038,2593.0,2568.34,183.11632
844,15054,2596.0,2572.74,188.46756
845,15071,2601.0,2577.01,193.66083
846,15088,2603.0,2579.09,196.19064
847,15102,2608.0,2583.23,201.22565
848,15121,2605.0,2584.97,203.34186
849,15137,2608.0,2588.22,207.29456
850,15154,2610.0,2591.19,210.90668
851,15169,2608.0,2592.54,212.5487
852,15188,2608.0,2594.91,215.43097
853,15202,2609.0,2596.04,216.80545
854,15221,2609.0,2597.96,219.1405
855,15236,2609.0,2599.58,221.1109
856,15254,2612.0,2601.56,223.51898
857,15269,2612.0,2602.4,224.54042
858,15287,2612.0,2604.17,226.69315
859,15304,2611.0,2605.36,228.14067
860,15321,2614.0,2606.05,228.97978
861,15337,2613.0,2607.05,230.19601
862,15355,2613.0,2607.52,230.7676
863,15371,2620.0,2609.15,232.7499
864,15388,2617.0,2610.28,234.12436
865,15405,2616.0,2610.74,234.68378
866,15421,2617.0,2611.63,235.76607
867,15438,2618.0,2612.6,236.94608
868,15454,2613.0,2612.64,236.99448
869,15471,2616.0,2613.52,238.06488
870,15487,2618.0,2614.06,238.7217
871,15504,2619.0,2614.46,239.20805
872,15521,2619.0,2615.23,240.14458
873,15538,2618.0,2615.8,240.8379
874,15554,2624.0,2616.46,241.6405
875,15571,2620.0,2617.07,242.38252
876,15588,2624.0,2617.7,243.14859
877,15604,2624.0,2618.2,243.7567
878,15621,2624.0,2618.72,244.38916
879,15637,2624.0,2619.15,244.91205
880,15654,2621.0,2619.43,245.25261
881,15672,2624.0,2620.13,246.10391
882,15688,2624.0,2620.44,246.48102
883,15702,2624.0,2620.99,247.14998
884,15719,2624.0,2621.23,247.44188
885,15736,2626.0,2621.96,248.32968
886,15753,2624.0,2622.28,248.71895
887,15772,2624.0,2622.54,249.03519
888,15788,2624.0,2622.66,249.18098
889,15805,2624.0,2622.86,249.42445
890,15821,2628.0,2623.58,250.3001
891,15837,2620.0,2623.29,249.94734
892,15854,2620.0,2623.15,249.77692
893,15871,2625.0,2623.3,249.95952
894,15887,2628.0,2623.73,250.4824
895,15905,2627.0,2624.16,251.0053
896,15921,2628.0,2624.47,251.3824
897,15937,2627.0,2624.85,251.84471
898,15955,2624.0,2624.87,251.86906
899,15971,2631.0,2625.36,252.465
900,15988,2630.0,2625.85,253.06093
901,16004,2626.0,2625.88,253.09715
902,16020,2627.0,2625.97,253.20673
903,16038,2628.0,2625.98,253.2189
904,16055,2629.0,2626.52,253.8757
905,16070,2630.0,2626.8,254.21628
906,16088,2632.0,2627.23,254.73917
907,16104,2628.0,2627.29,254.81221
908,16119,2626.0,2626.95,254.39859
909,16136,2627.0,2627.03,254.49597
910,16155,2628.0,2627.11,254.59337
911,16170,2630.0,2627.4,254.94582
912,16186,2632.0,2627.77,255.39597
913,16205,2632.0,2628.13,255.83363
914,16219,2627.0,2628.39,256.14987
915,16238,2629.0,2628.71,256.53912
916,16253,2632.0,2628.97,256.85535
917,16271,2628.0,2629.19,257.12292
918,16286,2632.0,2629.42,257.4026
919,16302,2629.0,2629.43,257.4148
920,16323,2632.0,2629.82,257.88928
921,16336,2635.0,2630.23,258.38782
922,16356,2632.0,2630.36,258.54608
923,16370,2632.0,2630.68,258.93506
924,16388,2632.0,2630.79,259.06897
925,16404,2634.0,2630.99,259.31213
926,16422,2632.0,2631.14,259.49445
927,16438,2634.0,2631.37,259.77448
928,16455,2632.0,2631.32,259.7136
929,16472,2630.0,2631.27,259.6527
930,16488,2634.0,2631.48,259.90808
931,16505,2632.0,2631.71,260.1878
932,16519,2632.0,2631.73,260.21216
933,16538,2634.0,2632.01,260.55273
934,16555,2632.0,2632.3,260.90546
935,16571,2635.0,2632.52,261.173
936,16587,2632.0,2632.66,261.34314
937,16605,2634.0,2632.86,261.5866
938,16621,2634.0,2632.96,261.70807
939,16636,2638.0,2633.29,262.1095
940,16655,2639.0,2633.72,262.6324
941,16671,2634.0,2633.75,262.66895
942,16687,2634.0,2633.79,262.71762
943,16703,2634.0,2633.8,262.7298
944,16722,2635.0,2633.99,262.96082
945,16737,2636.0,2634.3,263.3379
946,16754,2635.0,2634.35,263.39874
947,16770,2634.0,2634.45,263.5202
948,16787,2637.0,2635.06,264.26224
949,16804,2638.0,2635.29,264.54193
950,16821,2636.0,2635.33,264.59064
951,16837,2635.0,2635.35,264.615
952,16855,2638.0,2635.56,264.87036
953,16869,2640.0,2635.8,265.16223
954,16888,2636.0,2635.91,265.29584
955,16903,2632.0,2635.59,264.90686
956,16920,2641.0,2636.2,265.6486
957,16938,2640.0,2636.57,266.09872
958,16954,2637.0,2636.6,266.13525
959,16971,2638.0,2636.74,266.3054
960,16988,2640.0,2637.02,266.64597
961,17005,2638.0,2637.1,266.74335
962,17021,2636.0,2637.23,266.9013
963,17038,2640.0,2637.36,267.05957
964,17053,2637.0,2637.33,267.02307
965,17071,2640.0,2637.81,267.6068
966,17088,2637.0,2637.75,267.53378
967,17105,2641.0,2638.32,268.2271
968,17120,2636.0,2638.33,268.23926
969,17138,2640.0,2638.47,268.40942
970,17154,2634.0,2638.0,267.83783
971,17171,2637.0,2637.77,267.55814
972,17188,2640.0,2637.95,267.77698
973,17205,2638.0,2637.81,267.6068
974,17221,2637.0,2637.69,267.46075
975,17237,2640.0,2637.87,267.67987
976,17254,2640.0,2638.2,268.08102
977,17270,2641.0,2638.42,268.34857
978,17287,2640.0,2638.67,268.6526
979,17304,2642.0,2639.03,269.09058
980,17321,2640.0,2639.11,269.18796
981,17336,2643.0,2639.63,269.82013
982,17355,2640.0,2639.69,269.8932
983,17370,2638.0,2639.55,269.72302
984,17388,2640.0,2639.7,269.90533
985,17404,2640.0,2639.74,269.95404
986,17421,2640.0,2639.76,269.9784
987,17438,2638.0,2639.64,269.83228
988,17453,2640.0,2639.7,269.90533
989,17471,2644.0,2640.04,270.31897
990,17487,2640.0,2640.11,270.40417
991,17504,2641.0,2640.17,270.47693
992,17522,2640.0,2640.16,270.46478
993,17537,2641.0,2640.51,270.89056
994,17554,2640.0,2640.43,270.79315
995,17571,2641.0,2640.48,270.85403
996,17587,2636.0,2640.16,270.46478
997,17605,2646.0,2640.69,271.10938
998,17621,2642.0,2640.79,271.23114
999,17636,2644.0,2640.99,271.4743
1000,17654,2642.0,2641.07,271.57172
1001,17670,2640.0,2640.98,271.46216
1002,17688,2641.0,2640.98,271.46216
1003,17704,2640.0,2640.9,271.36475
1004,17720,2640.0,2640.77,271.2068
1005,17738,2641.0,2640.88,271.3404
1006,17755,2640.0,2640.8,271.2433
1007,17769,2642.0,2641.14,271.65662
1008,17786,2642.0,2641.2,271.72968
1009,17803,2642.0,2641.33,271.88794
1010,17820,2642.0,2641.87,272.54474
1011,17838,2644.0,2642.04,272.7514
1012,17855,2642.0,2642.26,273.01892
1013,17871,2642.0,2642.36,273.1407
1014,17887,2642.0,2642.34,273.11633
1015,17905,2643.0,2642.51,273.323
1016,17919,2644.0,2642.74,273.6027
1017,17939,2642.0,2642.68,273.52966
1018,17954,2644.0,2643.18,274.13776
1019,17972,2645.0,2643.46,274.47833
1020,17988,2644.0,2643.5,274.52704
1021,18005,2648.0,2643.75,274.83105
1022,18021,2649.0,2644.19,275.36615
1023,18038,2644.0,2644.17,275.3418
1024,18055,2643.0,2643.99,275.12296
1025,18070,2644.0,2643.99,275.12296
1026,18088,2644.0,2643.99,275.12296
1027,18104,2645.0,2644.08,275.23254
1028,18121,2642.0,2643.91,275.02557
1029,18138,2644.0,2644.0,275.13513
1030,18152,2648.0,2644.32,275.5244
1031,18172,2644.0,2644.34,275.54877
1032,18188,2645.0,2644.66,275.93774
1033,18203,2644.0,2644.61,275.87714
1034,18222,2644.0,2644.59,275.8528
1035,18237,2645.0,2644.58,275.84064
1036,18255,2645.0,2644.57,275.82846
1037,18271,2642.0,2644.37,275.58527
1038,18286,2646.0,2644.47,275.70673
1039,18305,2643.0,2644.54,275.79193
1040,18321,2646.0,2644.65,275.92554
1041,18337,2645.0,2644.49,275.73108
1042,18354,2648.0,2644.77,276.07166
1043,18372,2649.0,2645.2,276.59454
1044,18387,2646.0,2645.47,276.9229
1045,18405,2644.0,2645.35,276.77716
1046,18422,2650.0,2645.77,277.28784
1047,18437,2646.0,2645.73,277.23917
1048,18455,2644.0,2645.59,277.06903
1049,18471,2646.0,2645.8,277.32437
1050,18488,2645.0,2645.75,277.26352
1051,18504,2648.0,2645.93,277.48236
1052,18521,2645.0,2646.16,277.76205
1053,18536,2648.0,2646.31,277.94467
1054,18553,2652.0,2646.66,278.37018
1055,18570,2648.0,2646.87,278.6258
1056,18588,2649.0,2647.04,278.83246
1057,18605,2645.0,2646.95,278.7229
1058,18619,2648.0,2647.03,278.8203
1059,18637,2648.0,2647.18,279.00262
1060,18654,2649.0,2647.68,279.61072
1061,18672,2650.0,2647.89,279.8661
1062,18688,2648.0,2647.9,279.87823
1063,18703,2649.0,2648.07,280.0852
1064,18722,2649.0,2648.14,280.17014
1065,18738,2645.0,2647.89,279.8661
1066,18755,2650.0,2648.36,280.438
1067,18771,2650.0,2648.46,280.55942
1068,18786,2648.0,2648.43,280.5229
1069,18806,2650.0,2648.74,280.9
1070,18821,2652.0,2649.02,281.24057
1071,18839,2649.0,2649.02,281.24057
1072,18855,2648.0,2648.86,281.04608
1073,18871,2652.0,2649.11,281.35013
1074,18888,2648.0,2649.31,281.59332
1075,18904,2650.0,2649.49,281.81216
1076,18921,2650.0,2649.53,281.86084
1077,18936,2649.0,2649.38,281.67822
1078,18955,2653.0,2649.56,281.89737
1079,18971,2649.0,2649.52,281.8487
